"","Group","Country","SubScenario","Vari","value"
"1419","D8","United States","Implicit_cons","Income_Effect",0.000746328091367254
"1420","D8","South Africa","Implicit_cons","Income_Effect",0.00113995615714683
"1421","D8","Belgium","Null","Income_Effect",NA
"1422","D8","Brazil","Null","Income_Effect",NA
"1423","D8","China","Null","Income_Effect",NA
"1424","D8","Germany","Null","Income_Effect",NA
"1425","D8","Denmark","Null","Income_Effect",NA
"1426","D8","Spain","Null","Income_Effect",NA
"1427","D8","Finland","Null","Income_Effect",NA
"1428","D8","France","Null","Income_Effect",NA
"1429","D8","United Kingdom","Null","Income_Effect",NA
"1430","D8","Indonesia","Null","Income_Effect",NA
"1431","D8","India","Null","Income_Effect",NA
"1432","D8","Ireland","Null","Income_Effect",NA
"1433","D8","Italy","Null","Income_Effect",NA
"1434","D8","Japan","Null","Income_Effect",NA
"1435","D8","Luxembourg","Null","Income_Effect",NA
"1436","D8","Mexico","Null","Income_Effect",NA
"1437","D8","Russian Federation","Null","Income_Effect",NA
"1438","D8","Turkiye","Null","Income_Effect",NA
"1439","D8","United States","Null","Income_Effect",NA
"1440","D8","South Africa","Null","Income_Effect",NA
"1441","D9","Belgium","Explicit","Income_Effect",0.000171375419202996
"1442","D9","Brazil","Explicit","Income_Effect",0.000157347985614164
"1443","D9","China","Explicit","Income_Effect",0.000904608549165993
"1444","D9","Germany","Explicit","Income_Effect",0.000194634796364999
"1445","D9","Denmark","Explicit","Income_Effect",0.000113968854538353
"1446","D9","Spain","Explicit","Income_Effect",0.000144124899592733
"1447","D9","Finland","Explicit","Income_Effect",0.000203811935583124
"1448","D9","France","Explicit","Income_Effect",0.000120316925288309
"1449","D9","United Kingdom","Explicit","Income_Effect",0.000439915158534624
"1450","D9","Indonesia","Explicit","Income_Effect",0.00427323964445011
"1451","D9","India","Explicit","Income_Effect",0.00261815530661911
"1452","D9","Ireland","Explicit","Income_Effect",0.000655612364754081
"1453","D9","Italy","Explicit","Income_Effect",0.000160869389555971
"1454","D9","Japan","Explicit","Income_Effect",9.10346938031458e-05
"1455","D9","Luxembourg","Explicit","Income_Effect",0.000177001931702532
"1456","D9","Mexico","Explicit","Income_Effect",0.000300598966207122
"1457","D9","Russian Federation","Explicit","Income_Effect",0.0114440381456908
"1458","D9","Turkiye","Explicit","Income_Effect",0.000369826831057204
"1459","D9","United States","Explicit","Income_Effect",0.000180438359817565
"1460","D9","South Africa","Explicit","Income_Effect",0.000434774992557086
"1461","D9","Belgium","Implicit_prod","Income_Effect",0.000752500097161364
"1462","D9","Brazil","Implicit_prod","Income_Effect",0.00407102990871666
"1463","D9","China","Implicit_prod","Income_Effect",0.00756645768074425
"1464","D9","Germany","Implicit_prod","Income_Effect",0.00118511522241137
"1465","D9","Denmark","Implicit_prod","Income_Effect",0.00049589554681625
"1466","D9","Spain","Implicit_prod","Income_Effect",0.000655289323354341
"1467","D9","Finland","Implicit_prod","Income_Effect",0.00078224928507847
"1468","D9","France","Implicit_prod","Income_Effect",0.000630238686798245
"1469","D9","United Kingdom","Implicit_prod","Income_Effect",0.000996756297504616
"1470","D9","Indonesia","Implicit_prod","Income_Effect",0.0091761947245143
"1471","D9","India","Implicit_prod","Income_Effect",0.0173821363574652
"1472","D9","Ireland","Implicit_prod","Income_Effect",0.0017430970891792
"1473","D9","Italy","Implicit_prod","Income_Effect",0.00134588146542835
"1474","D9","Japan","Implicit_prod","Income_Effect",0.00148069092259179
"1475","D9","Luxembourg","Implicit_prod","Income_Effect",0.000757604548884991
"1476","D9","Mexico","Implicit_prod","Income_Effect",0.00557025967673126
"1477","D9","Russian Federation","Implicit_prod","Income_Effect",0.0217143332440783
"1478","D9","Turkiye","Implicit_prod","Income_Effect",0.00595184418875245
"1479","D9","United States","Implicit_prod","Income_Effect",0.00857096789004463
"1480","D9","South Africa","Implicit_prod","Income_Effect",0.0150542526043482
"1481","D9","Belgium","Implicit_cons","Income_Effect",0.000158902870426855
"1482","D9","Brazil","Implicit_cons","Income_Effect",0.000711120389727556
"1483","D9","China","Implicit_cons","Income_Effect",0.000751211827512365
"1484","D9","Germany","Implicit_cons","Income_Effect",0.000191660110632742
"1485","D9","Denmark","Implicit_cons","Income_Effect",0.000111581089855075
"1486","D9","Spain","Implicit_cons","Income_Effect",0.000116281446861177
"1487","D9","Finland","Implicit_cons","Income_Effect",0.00014075093623073
"1488","D9","France","Implicit_cons","Income_Effect",9.12536415963822e-05
"1489","D9","United Kingdom","Implicit_cons","Income_Effect",0.000336748932325665
"1490","D9","Indonesia","Implicit_cons","Income_Effect",0.00100957405702135
"1491","D9","India","Implicit_cons","Income_Effect",0.000901080377724969
"1492","D9","Ireland","Implicit_cons","Income_Effect",0.000290205531818906
"1493","D9","Italy","Implicit_cons","Income_Effect",0.00018740913080769
"1494","D9","Japan","Implicit_cons","Income_Effect",9.86131586892403e-05
"1495","D9","Luxembourg","Implicit_cons","Income_Effect",0.000137693178697332
"1496","D9","Mexico","Implicit_cons","Income_Effect",0.00207075578549281
"1497","D9","Russian Federation","Implicit_cons","Income_Effect",0.00585363271723827
"1498","D9","Turkiye","Implicit_cons","Income_Effect",0.000457587506385174
"1499","D9","United States","Implicit_cons","Income_Effect",0.0008652645649162
"1500","D9","South Africa","Implicit_cons","Income_Effect",0.00155797478580753
"1501","D9","Belgium","Null","Income_Effect",NA
"1502","D9","Brazil","Null","Income_Effect",NA
"1503","D9","China","Null","Income_Effect",NA
"1504","D9","Germany","Null","Income_Effect",NA
"1505","D9","Denmark","Null","Income_Effect",NA
"1506","D9","Spain","Null","Income_Effect",NA
"1507","D9","Finland","Null","Income_Effect",NA
"1508","D9","France","Null","Income_Effect",NA
"1509","D9","United Kingdom","Null","Income_Effect",NA
"1510","D9","Indonesia","Null","Income_Effect",NA
"1511","D9","India","Null","Income_Effect",NA
"1512","D9","Ireland","Null","Income_Effect",NA
"1513","D9","Italy","Null","Income_Effect",NA
"1514","D9","Japan","Null","Income_Effect",NA
"1515","D9","Luxembourg","Null","Income_Effect",NA
"1516","D9","Mexico","Null","Income_Effect",NA
"1517","D9","Russian Federation","Null","Income_Effect",NA
"1518","D9","Turkiye","Null","Income_Effect",NA
"1519","D9","United States","Null","Income_Effect",NA
"1520","D9","South Africa","Null","Income_Effect",NA
"1521","D10","Belgium","Explicit","Income_Effect",0.000178282468483224
"1522","D10","Brazil","Explicit","Income_Effect",0.000238186232049738
"1523","D10","China","Explicit","Income_Effect",0.000780818464300585
"1524","D10","Germany","Explicit","Income_Effect",0.000207901234062809
"1525","D10","Denmark","Explicit","Income_Effect",0.000113969173116164
"1526","D10","Spain","Explicit","Income_Effect",0.000144704938857551
"1527","D10","Finland","Explicit","Income_Effect",0.000223099113975819
"1528","D10","France","Explicit","Income_Effect",0.000122701645847505
"1529","D10","United Kingdom","Explicit","Income_Effect",0.000451278467452572
"1530","D10","Indonesia","Explicit","Income_Effect",0.00656833335027543
"1531","D10","India","Explicit","Income_Effect",0.0029334412250156
"1532","D10","Ireland","Explicit","Income_Effect",0.000655614005034883
"1533","D10","Italy","Explicit","Income_Effect",0.000161623290543183
"1534","D10","Japan","Explicit","Income_Effect",9.32374806648528e-05
"1535","D10","Luxembourg","Explicit","Income_Effect",0.000190159124496235
"1536","D10","Mexico","Explicit","Income_Effect",0.000330328187963774
"1537","D10","Russian Federation","Explicit","Income_Effect",0.0115234546813059
"1538","D10","Turkiye","Explicit","Income_Effect",0.000359167179827399
"1539","D10","United States","Explicit","Income_Effect",0.000233367492395314
"1540","D10","South Africa","Explicit","Income_Effect",0.000532993173316906
"1541","D10","Belgium","Implicit_prod","Income_Effect",0.000778241214618738
"1542","D10","Brazil","Implicit_prod","Income_Effect",0.00592016693502837
"1543","D10","China","Implicit_prod","Income_Effect",0.00652468788730227
"1544","D10","Germany","Implicit_prod","Income_Effect",0.00126679411674267
"1545","D10","Denmark","Implicit_prod","Income_Effect",0.000495897231163553
"1546","D10","Spain","Implicit_prod","Income_Effect",0.000654574671782121
"1547","D10","Finland","Implicit_prod","Income_Effect",0.000857257746988233
"1548","D10","France","Implicit_prod","Income_Effect",0.000641530108524598
"1549","D10","United Kingdom","Implicit_prod","Income_Effect",0.00100262838414397
"1550","D10","Indonesia","Implicit_prod","Income_Effect",0.0138451117749881
"1551","D10","India","Implicit_prod","Income_Effect",0.0198885160922817
"1552","D10","Ireland","Implicit_prod","Income_Effect",0.00174310215795358
"1553","D10","Italy","Implicit_prod","Income_Effect",0.00136521943096326
"1554","D10","Japan","Implicit_prod","Income_Effect",0.00150796248633654
"1555","D10","Luxembourg","Implicit_prod","Income_Effect",0.000810623754491699
"1556","D10","Mexico","Implicit_prod","Income_Effect",0.00611291478314203
"1557","D10","Russian Federation","Implicit_prod","Income_Effect",0.0219885780794862
"1558","D10","Turkiye","Implicit_prod","Income_Effect",0.00571611096092338
"1559","D10","United States","Implicit_prod","Income_Effect",0.0104759748813058
"1560","D10","South Africa","Implicit_prod","Income_Effect",0.018366803212997
"1561","D10","Belgium","Implicit_cons","Income_Effect",0.000168512113942196
"1562","D10","Brazil","Implicit_cons","Income_Effect",0.00115685195543602
"1563","D10","China","Implicit_cons","Income_Effect",0.000651790397149819
"1564","D10","Germany","Implicit_cons","Income_Effect",0.00020849950159521
"1565","D10","Denmark","Implicit_cons","Income_Effect",0.000111582658709521
"1566","D10","Spain","Implicit_cons","Income_Effect",0.000117558268143745
"1567","D10","Finland","Implicit_cons","Income_Effect",0.000159343431959675
"1568","D10","France","Implicit_cons","Income_Effect",9.38889725714122e-05
"1569","D10","United Kingdom","Implicit_cons","Income_Effect",0.000350804392581455
"1570","D10","Indonesia","Implicit_cons","Income_Effect",0.00171161948466321
"1571","D10","India","Implicit_cons","Income_Effect",0.00119354766336271
"1572","D10","Ireland","Implicit_cons","Income_Effect",0.0002902050278008
"1573","D10","Italy","Implicit_cons","Income_Effect",0.000194491199389392
"1574","D10","Japan","Implicit_cons","Income_Effect",0.000101994733658659
"1575","D10","Luxembourg","Implicit_cons","Income_Effect",0.000147276949718845
"1576","D10","Mexico","Implicit_cons","Income_Effect",0.00241096657972748
"1577","D10","Russian Federation","Implicit_cons","Income_Effect",0.00615194704914999
"1578","D10","Turkiye","Implicit_cons","Income_Effect",0.000427697772858341
"1579","D10","United States","Implicit_cons","Income_Effect",0.00119319264819594
"1580","D10","South Africa","Implicit_cons","Income_Effect",0.00191910338082701
"1581","D10","Belgium","Null","Income_Effect",NA
"1582","D10","Brazil","Null","Income_Effect",NA
"1583","D10","China","Null","Income_Effect",NA
"1584","D10","Germany","Null","Income_Effect",NA
"1585","D10","Denmark","Null","Income_Effect",NA
"1586","D10","Spain","Null","Income_Effect",NA
"1587","D10","Finland","Null","Income_Effect",NA
"1588","D10","France","Null","Income_Effect",NA
"1589","D10","United Kingdom","Null","Income_Effect",NA
"1590","D10","Indonesia","Null","Income_Effect",NA
"1591","D10","India","Null","Income_Effect",NA
"1592","D10","Ireland","Null","Income_Effect",NA
"1593","D10","Italy","Null","Income_Effect",NA
"1594","D10","Japan","Null","Income_Effect",NA
"1595","D10","Luxembourg","Null","Income_Effect",NA
"1596","D10","Mexico","Null","Income_Effect",NA
"1597","D10","Russian Federation","Null","Income_Effect",NA
"1598","D10","Turkiye","Null","Income_Effect",NA
"1599","D10","United States","Null","Income_Effect",NA
"1600","D10","South Africa","Null","Income_Effect",NA
"1601","D1","Belgium","Explicit","Price_Effect",0
"1602","D1","Brazil","Explicit","Price_Effect",0.000195972336045808
"1603","D1","China","Explicit","Price_Effect",0.00110710916479641
"1604","D1","Germany","Explicit","Price_Effect",0
"1605","D1","Denmark","Explicit","Price_Effect",0
"1606","D1","Spain","Explicit","Price_Effect",0
"1607","D1","Finland","Explicit","Price_Effect",0
"1608","D1","France","Explicit","Price_Effect",0
"1609","D1","United Kingdom","Explicit","Price_Effect",0.00420828429416204
"1610","D1","Indonesia","Explicit","Price_Effect",0.033590361800503
"1611","D1","India","Explicit","Price_Effect",0.00393056428603215
"1612","D1","Ireland","Explicit","Price_Effect",0.00236807192518317
"1613","D1","Italy","Explicit","Price_Effect",0
"1614","D1","Japan","Explicit","Price_Effect",0.000139120025859638
"1615","D1","Luxembourg","Explicit","Price_Effect",0.000424448318057579
"1616","D1","Mexico","Explicit","Price_Effect",0.00123336720638275
"1617","D1","Russian Federation","Explicit","Price_Effect",0.0190532182674994
"1618","D1","Turkiye","Explicit","Price_Effect",0.00151906741052758
"1619","D1","United States","Explicit","Price_Effect",0.000339779798156193
"1620","D1","South Africa","Explicit","Price_Effect",0
"1621","D1","Belgium","Implicit_prod","Price_Effect",0.000248099928647684
"1622","D1","Brazil","Implicit_prod","Price_Effect",0.0397998545369712
"1623","D1","China","Implicit_prod","Price_Effect",0.00798857578777613
"1624","D1","Germany","Implicit_prod","Price_Effect",0.00125485595318047
"1625","D1","Denmark","Implicit_prod","Price_Effect",0.000177999099978485
"1626","D1","Spain","Implicit_prod","Price_Effect",0.000448506383422112
"1627","D1","Finland","Implicit_prod","Price_Effect",0.000150896633837406
"1628","D1","France","Implicit_prod","Price_Effect",0.00049744000285646
"1629","D1","United Kingdom","Implicit_prod","Price_Effect",0.00163940870697394
"1630","D1","Indonesia","Implicit_prod","Price_Effect",0.0223393770112645
"1631","D1","India","Implicit_prod","Price_Effect",0.0483675638083632
"1632","D1","Ireland","Implicit_prod","Price_Effect",0.000748605918147225
"1633","D1","Italy","Implicit_prod","Price_Effect",0.00183496465487276
"1634","D1","Japan","Implicit_prod","Price_Effect",0.0027674219870604
"1635","D1","Luxembourg","Implicit_prod","Price_Effect",8.63491798793989e-06
"1636","D1","Mexico","Implicit_prod","Price_Effect",0.0212475807274829
"1637","D1","Russian Federation","Implicit_prod","Price_Effect",0.0297983146857098
"1638","D1","Turkiye","Implicit_prod","Price_Effect",0.0089688996537212
"1639","D1","United States","Implicit_prod","Price_Effect",0.0164827735323714
"1640","D1","South Africa","Implicit_prod","Price_Effect",0.0555532961915047
"1641","D1","Belgium","Implicit_cons","Price_Effect",0.000447952932200232
"1642","D1","Brazil","Implicit_cons","Price_Effect",0.0306514792904501
"1643","D1","China","Implicit_cons","Price_Effect",0.00715284512119217
"1644","D1","Germany","Implicit_cons","Price_Effect",0.000799474681809206
"1645","D1","Denmark","Implicit_cons","Price_Effect",0.000120541514564509
"1646","D1","Spain","Implicit_cons","Price_Effect",0.000284091042162319
"1647","D1","Finland","Implicit_cons","Price_Effect",7.03066991487967e-05
"1648","D1","France","Implicit_cons","Price_Effect",0.000355525968017866
"1649","D1","United Kingdom","Implicit_cons","Price_Effect",0.0019990290173426
"1650","D1","Indonesia","Implicit_cons","Price_Effect",0.016842050880645
"1651","D1","India","Implicit_cons","Price_Effect",0.0236038436841024
"1652","D1","Ireland","Implicit_cons","Price_Effect",0.00222273531918895
"1653","D1","Italy","Implicit_cons","Price_Effect",0.000667022557223801
"1654","D1","Japan","Implicit_cons","Price_Effect",0.0015527489417568
"1655","D1","Luxembourg","Implicit_cons","Price_Effect",0.00203402915730455
"1656","D1","Mexico","Implicit_cons","Price_Effect",0.0137109264674792
"1657","D1","Russian Federation","Implicit_cons","Price_Effect",0.00937640151514752
"1658","D1","Turkiye","Implicit_cons","Price_Effect",0.00974453613897417
"1659","D1","United States","Implicit_cons","Price_Effect",0.00348581376536189
"1660","D1","South Africa","Implicit_cons","Price_Effect",0.036530127845215
"1661","D1","Belgium","Null","Price_Effect",NA
"1662","D1","Brazil","Null","Price_Effect",NA
"1663","D1","China","Null","Price_Effect",NA
"1664","D1","Germany","Null","Price_Effect",NA
"1665","D1","Denmark","Null","Price_Effect",NA
"1666","D1","Spain","Null","Price_Effect",NA
"1667","D1","Finland","Null","Price_Effect",NA
"1668","D1","France","Null","Price_Effect",NA
"1669","D1","United Kingdom","Null","Price_Effect",NA
"1670","D1","Indonesia","Null","Price_Effect",NA
"1671","D1","India","Null","Price_Effect",NA
"1672","D1","Ireland","Null","Price_Effect",NA
"1673","D1","Italy","Null","Price_Effect",NA
"1674","D1","Japan","Null","Price_Effect",NA
"1675","D1","Luxembourg","Null","Price_Effect",NA
"1676","D1","Mexico","Null","Price_Effect",NA
"1677","D1","Russian Federation","Null","Price_Effect",NA
"1678","D1","Turkiye","Null","Price_Effect",NA
"1679","D1","United States","Null","Price_Effect",NA
"1680","D1","South Africa","Null","Price_Effect",NA
"1681","D2","Belgium","Explicit","Price_Effect",0
"1682","D2","Brazil","Explicit","Price_Effect",0.000181447721643115
"1683","D2","China","Explicit","Price_Effect",0.0012145865827192
"1684","D2","Germany","Explicit","Price_Effect",0
"1685","D2","Denmark","Explicit","Price_Effect",0
"1686","D2","Spain","Explicit","Price_Effect",0
"1687","D2","Finland","Explicit","Price_Effect",0
"1688","D2","France","Explicit","Price_Effect",0
"1689","D2","United Kingdom","Explicit","Price_Effect",0.00302113256518344
"1690","D2","Indonesia","Explicit","Price_Effect",0.0285707321725272
"1691","D2","India","Explicit","Price_Effect",0.00414291543519708
"1692","D2","Ireland","Explicit","Price_Effect",0.00187273349429714
"1693","D2","Italy","Explicit","Price_Effect",0
"1694","D2","Japan","Explicit","Price_Effect",0.000107849474848
"1695","D2","Luxembourg","Explicit","Price_Effect",0.000340511742635164
"1696","D2","Mexico","Explicit","Price_Effect",0.00101179742215318
"1697","D2","Russian Federation","Explicit","Price_Effect",0.018873806222862
"1698","D2","Turkiye","Explicit","Price_Effect",0.00389673181367253
"1699","D2","United States","Explicit","Price_Effect",0.000340152998100914
"1700","D2","South Africa","Explicit","Price_Effect",0
"1701","D2","Belgium","Implicit_prod","Price_Effect",0.000304954950288272
"1702","D2","Brazil","Implicit_prod","Price_Effect",0.0263023565698559
"1703","D2","China","Implicit_prod","Price_Effect",0.00849974841824647
"1704","D2","Germany","Implicit_prod","Price_Effect",0.0011414325108114
"1705","D2","Denmark","Implicit_prod","Price_Effect",0.000135641338846283
"1706","D2","Spain","Implicit_prod","Price_Effect",0.000517252819454213
"1707","D2","Finland","Implicit_prod","Price_Effect",0.000154512004563319
"1708","D2","France","Implicit_prod","Price_Effect",0.000566438633515462
"1709","D2","United Kingdom","Implicit_prod","Price_Effect",0.00149903667041286
"1710","D2","Indonesia","Implicit_prod","Price_Effect",0.0210297960197922
"1711","D2","India","Implicit_prod","Price_Effect",0.0441924014454275
"1712","D2","Ireland","Implicit_prod","Price_Effect",0.000737068683316297
"1713","D2","Italy","Implicit_prod","Price_Effect",0.00192672492521354
"1714","D2","Japan","Implicit_prod","Price_Effect",0.00259100869792655
"1715","D2","Luxembourg","Implicit_prod","Price_Effect",7.78372577011946e-06
"1716","D2","Mexico","Implicit_prod","Price_Effect",0.0177259920969194
"1717","D2","Russian Federation","Implicit_prod","Price_Effect",0.0296888869119041
"1718","D2","Turkiye","Implicit_prod","Price_Effect",0.0102076935942816
"1719","D2","United States","Implicit_prod","Price_Effect",0.014444892461335
"1720","D2","South Africa","Implicit_prod","Price_Effect",0.0493124176901153
"1721","D2","Belgium","Implicit_cons","Price_Effect",0.000538030432605922
"1722","D2","Brazil","Implicit_cons","Price_Effect",0.018234325014844
"1723","D2","China","Implicit_cons","Price_Effect",0.00819531189036874
"1724","D2","Germany","Implicit_cons","Price_Effect",0.000677809134575046
"1725","D2","Denmark","Implicit_cons","Price_Effect",8.73083299992482e-05
"1726","D2","Spain","Implicit_cons","Price_Effect",0.000379756392396154
"1727","D2","Finland","Implicit_cons","Price_Effect",6.77315132375248e-05
"1728","D2","France","Implicit_cons","Price_Effect",0.000483713347023762
"1729","D2","United Kingdom","Implicit_cons","Price_Effect",0.00157323487980264
"1730","D2","Indonesia","Implicit_cons","Price_Effect",0.0137713511912514
"1731","D2","India","Implicit_cons","Price_Effect",0.0198249285075062
"1732","D2","Ireland","Implicit_cons","Price_Effect",0.00186003443592676
"1733","D2","Italy","Implicit_cons","Price_Effect",0.000765169619313943
"1734","D2","Japan","Implicit_cons","Price_Effect",0.00132920716956958
"1735","D2","Luxembourg","Implicit_cons","Price_Effect",0.00172140188232153
"1736","D2","Mexico","Implicit_cons","Price_Effect",0.0108502852966532
"1737","D2","Russian Federation","Implicit_cons","Price_Effect",0.00927782881064843
"1738","D2","Turkiye","Implicit_cons","Price_Effect",0.0126798509919208
"1739","D2","United States","Implicit_cons","Price_Effect",0.00164378757915756
"1740","D2","South Africa","Implicit_cons","Price_Effect",0.0291833901431054
"1741","D2","Belgium","Null","Price_Effect",NA
"1742","D2","Brazil","Null","Price_Effect",NA
"1743","D2","China","Null","Price_Effect",NA
"1744","D2","Germany","Null","Price_Effect",NA
"1745","D2","Denmark","Null","Price_Effect",NA
"1746","D2","Spain","Null","Price_Effect",NA
"1747","D2","Finland","Null","Price_Effect",NA
"1748","D2","France","Null","Price_Effect",NA
"1749","D2","United Kingdom","Null","Price_Effect",NA
"1750","D2","Indonesia","Null","Price_Effect",NA
"1751","D2","India","Null","Price_Effect",NA
"1752","D2","Ireland","Null","Price_Effect",NA
"1753","D2","Italy","Null","Price_Effect",NA
"1754","D2","Japan","Null","Price_Effect",NA
"1755","D2","Luxembourg","Null","Price_Effect",NA
"1756","D2","Mexico","Null","Price_Effect",NA
"1757","D2","Russian Federation","Null","Price_Effect",NA
"1758","D2","Turkiye","Null","Price_Effect",NA
"1759","D2","United States","Null","Price_Effect",NA
"1760","D2","South Africa","Null","Price_Effect",NA
"1761","D3","Belgium","Explicit","Price_Effect",0
"1762","D3","Brazil","Explicit","Price_Effect",0.000171887584434138
"1763","D3","China","Explicit","Price_Effect",0.0012954296780855
"1764","D3","Germany","Explicit","Price_Effect",0
"1765","D3","Denmark","Explicit","Price_Effect",0
"1766","D3","Spain","Explicit","Price_Effect",0
"1767","D3","Finland","Explicit","Price_Effect",0
"1768","D3","France","Explicit","Price_Effect",0
"1769","D3","United Kingdom","Explicit","Price_Effect",0.00199137625815719
"1770","D3","Indonesia","Explicit","Price_Effect",0.0245558751407768
"1771","D3","India","Explicit","Price_Effect",0.00435248614698645
"1772","D3","Ireland","Explicit","Price_Effect",0.00172674037215217
"1773","D3","Italy","Explicit","Price_Effect",0
"1774","D3","Japan","Explicit","Price_Effect",0.000104337186005648
"1775","D3","Luxembourg","Explicit","Price_Effect",0.000335608919962182
"1776","D3","Mexico","Explicit","Price_Effect",0.000784917296196231
"1777","D3","Russian Federation","Explicit","Price_Effect",0.0186989701198125
"1778","D3","Turkiye","Explicit","Price_Effect",0.00225506101051941
"1779","D3","United States","Explicit","Price_Effect",0.000308048468149581
"1780","D3","South Africa","Explicit","Price_Effect",0
"1781","D3","Belgium","Implicit_prod","Price_Effect",0.000261354025611995
"1782","D3","Brazil","Implicit_prod","Price_Effect",0.0177994915775894
"1783","D3","China","Implicit_prod","Price_Effect",0.00889188797370324
"1784","D3","Germany","Implicit_prod","Price_Effect",0.00117651973862942
"1785","D3","Denmark","Implicit_prod","Price_Effect",0.000129508301898781
"1786","D3","Spain","Implicit_prod","Price_Effect",0.000467335162961906
"1787","D3","Finland","Implicit_prod","Price_Effect",0.000141517016403869
"1788","D3","France","Implicit_prod","Price_Effect",0.000551550799477028
"1789","D3","United Kingdom","Implicit_prod","Price_Effect",0.00120177397719576
"1790","D3","Indonesia","Implicit_prod","Price_Effect",0.0199254132224587
"1791","D3","India","Implicit_prod","Price_Effect",0.0413441546982825
"1792","D3","Ireland","Implicit_prod","Price_Effect",0.000918649739156783
"1793","D3","Italy","Implicit_prod","Price_Effect",0.00216595089928016
"1794","D3","Japan","Implicit_prod","Price_Effect",0.00250169280019934
"1795","D3","Luxembourg","Implicit_prod","Price_Effect",8.62338821551698e-06
"1796","D3","Mexico","Implicit_prod","Price_Effect",0.0140841332986105
"1797","D3","Russian Federation","Implicit_prod","Price_Effect",0.0295750142466148
"1798","D3","Turkiye","Implicit_prod","Price_Effect",0.0096199287386386
"1799","D3","United States","Implicit_prod","Price_Effect",0.0149951824624993
"1800","D3","South Africa","Implicit_prod","Price_Effect",0.0439895558693976
"1801","D3","Belgium","Implicit_cons","Price_Effect",0.000391236663234107
"1802","D3","Brazil","Implicit_cons","Price_Effect",0.0104226356120592
"1803","D3","China","Implicit_cons","Price_Effect",0.00897042003751397
"1804","D3","Germany","Implicit_cons","Price_Effect",0.000703822062867513
"1805","D3","Denmark","Implicit_cons","Price_Effect",7.80908790344415e-05
"1806","D3","Spain","Implicit_cons","Price_Effect",0.000289155490510366
"1807","D3","Finland","Implicit_cons","Price_Effect",5.91833843978979e-05
"1808","D3","France","Implicit_cons","Price_Effect",0.000407781333593709
"1809","D3","United Kingdom","Implicit_cons","Price_Effect",0.00111683144671372
"1810","D3","Indonesia","Implicit_cons","Price_Effect",0.0112918162625427
"1811","D3","India","Implicit_cons","Price_Effect",0.0171238006098569
"1812","D3","Ireland","Implicit_cons","Price_Effect",0.00220142022050611
"1813","D3","Italy","Implicit_cons","Price_Effect",0.000895130600086756
"1814","D3","Japan","Implicit_cons","Price_Effect",0.00123515101770661
"1815","D3","Luxembourg","Implicit_cons","Price_Effect",0.00208400241769146
"1816","D3","Mexico","Implicit_cons","Price_Effect",0.00790175170789386
"1817","D3","Russian Federation","Implicit_cons","Price_Effect",0.00916269297177041
"1818","D3","Turkiye","Implicit_cons","Price_Effect",0.00983362115156884
"1819","D3","United States","Implicit_cons","Price_Effect",0.00291754373098936
"1820","D3","South Africa","Implicit_cons","Price_Effect",0.0239284620798348
"1821","D3","Belgium","Null","Price_Effect",NA
"1822","D3","Brazil","Null","Price_Effect",NA
"1823","D3","China","Null","Price_Effect",NA
"1824","D3","Germany","Null","Price_Effect",NA
"1825","D3","Denmark","Null","Price_Effect",NA
"1826","D3","Spain","Null","Price_Effect",NA
"1827","D3","Finland","Null","Price_Effect",NA
"1828","D3","France","Null","Price_Effect",NA
"1829","D3","United Kingdom","Null","Price_Effect",NA
"1830","D3","Indonesia","Null","Price_Effect",NA
"1831","D3","India","Null","Price_Effect",NA
"1832","D3","Ireland","Null","Price_Effect",NA
"1833","D3","Italy","Null","Price_Effect",NA
"1834","D3","Japan","Null","Price_Effect",NA
"1835","D3","Luxembourg","Null","Price_Effect",NA
"1836","D3","Mexico","Null","Price_Effect",NA
"1837","D3","Russian Federation","Null","Price_Effect",NA
"1838","D3","Turkiye","Null","Price_Effect",NA
"1839","D3","United States","Null","Price_Effect",NA
"1840","D3","South Africa","Null","Price_Effect",NA
"1841","D4","Belgium","Explicit","Price_Effect",0
"1842","D4","Brazil","Explicit","Price_Effect",0.000167394554843342
"1843","D4","China","Explicit","Price_Effect",0.00139168611438893
"1844","D4","Germany","Explicit","Price_Effect",0
"1845","D4","Denmark","Explicit","Price_Effect",0
"1846","D4","Spain","Explicit","Price_Effect",0
"1847","D4","Finland","Explicit","Price_Effect",0
"1848","D4","France","Explicit","Price_Effect",0
"1849","D4","United Kingdom","Explicit","Price_Effect",0.0018601453634517
"1850","D4","Indonesia","Explicit","Price_Effect",0.0219759916545061
"1851","D4","India","Explicit","Price_Effect",0.00456041926273113
"1852","D4","Ireland","Explicit","Price_Effect",0.00161320024195358
"1853","D4","Italy","Explicit","Price_Effect",0
"1854","D4","Japan","Explicit","Price_Effect",9.71797592169173e-05
"1855","D4","Luxembourg","Explicit","Price_Effect",0.000299950997568839
"1856","D4","Mexico","Explicit","Price_Effect",0.00090292827632555
"1857","D4","Russian Federation","Explicit","Price_Effect",0.0186558031668657
"1858","D4","Turkiye","Explicit","Price_Effect",0.00247665459378535
"1859","D4","United States","Explicit","Price_Effect",0.00028435007511715
"1860","D4","South Africa","Explicit","Price_Effect",0
"1861","D4","Belgium","Implicit_prod","Price_Effect",0.000283307789758688
"1862","D4","Brazil","Implicit_prod","Price_Effect",0.0156766505105893
"1863","D4","China","Implicit_prod","Price_Effect",0.00940325558675665
