"","Group","Country","Scenario","Benefit_cum","Pop_cum"
"11593","Bin193","Italy","Cash",0,1
"11594","Bin193","Japan","Cash",1,1
"11595","Bin193","Luxembourg","Cash",1,1
"11596","Bin193","Mexico","Cash",1,1
"11597","Bin193","Russian Federation","Cash",1,1
"11598","Bin193","Turkiye","Cash",1,1
"11599","Bin193","United States","Cash",0.999899453339905,0.999838602124778
"11600","Bin193","South Africa","Cash",0,0.999998160756616
"11601","Bin193","Belgium","SP_current",0,0.999981188354374
"11602","Bin193","Brazil","SP_current",1,1
"11603","Bin193","China","SP_current",1,1
"11604","Bin193","Germany","SP_current",0,1
"11605","Bin193","Denmark","SP_current",0,1
"11606","Bin193","Spain","SP_current",0,1
"11607","Bin193","Finland","SP_current",0,1
"11608","Bin193","France","SP_current",0,0.999998719326547
"11609","Bin193","United Kingdom","SP_current",1,1
"11610","Bin193","Indonesia","SP_current",1,1
"11611","Bin193","India","SP_current",1,1
"11612","Bin193","Ireland","SP_current",1,1
"11613","Bin193","Italy","SP_current",0,1
"11614","Bin193","Japan","SP_current",1,1
"11615","Bin193","Luxembourg","SP_current",1,1
"11616","Bin193","Mexico","SP_current",1,1
"11617","Bin193","Russian Federation","SP_current",1,1
"11618","Bin193","Turkiye","SP_current",1,1
"11619","Bin193","United States","SP_current",0.999896735035029,0.999838602124778
"11620","Bin193","South Africa","SP_current",0,0.999998160756616
"11621","Bin193","Belgium","SP_covid",0,0.999981188354374
"11622","Bin193","Brazil","SP_covid",1,1
"11623","Bin193","China","SP_covid",1,1
"11624","Bin193","Germany","SP_covid",0,1
"11625","Bin193","Denmark","SP_covid",0,1
"11626","Bin193","Spain","SP_covid",0,1
"11627","Bin193","Finland","SP_covid",0,1
"11628","Bin193","France","SP_covid",0,0.999998719326547
"11629","Bin193","United Kingdom","SP_covid",1,1
"11630","Bin193","Indonesia","SP_covid",1,1
"11631","Bin193","India","SP_covid",1,1
"11632","Bin193","Ireland","SP_covid",1,1
"11633","Bin193","Italy","SP_covid",0,1
"11634","Bin193","Japan","SP_covid",1,1
"11635","Bin193","Luxembourg","SP_covid",1,1
"11636","Bin193","Mexico","SP_covid",1,1
"11637","Bin193","Russian Federation","SP_covid",1,1
"11638","Bin193","Turkiye","SP_covid",1,1
"11639","Bin193","United States","SP_covid",0.999838602124778,0.999838602124778
"11640","Bin193","South Africa","SP_covid",0,0.999998160756616
"11641","Bin194","Belgium","Cash",0,0.999986368372734
"11642","Bin194","Brazil","Cash",1,1
"11643","Bin194","China","Cash",1,1
"11644","Bin194","Germany","Cash",0,1
"11645","Bin194","Denmark","Cash",0,1
"11646","Bin194","Spain","Cash",0,1
"11647","Bin194","Finland","Cash",0,1
"11648","Bin194","France","Cash",0,0.999999778649033
"11649","Bin194","United Kingdom","Cash",1,1
"11650","Bin194","Indonesia","Cash",1,1
"11651","Bin194","India","Cash",1,1
"11652","Bin194","Ireland","Cash",1,1
"11653","Bin194","Italy","Cash",0,1
"11654","Bin194","Japan","Cash",1,1
"11655","Bin194","Luxembourg","Cash",1,1
"11656","Bin194","Mexico","Cash",1,1
"11657","Bin194","Russian Federation","Cash",1,1
"11658","Bin194","Turkiye","Cash",1,1
"11659","Bin194","United States","Cash",0.999916313541481,0.99986566618347
"11660","Bin194","South Africa","Cash",0,0.999999712618221
"11661","Bin194","Belgium","SP_current",0,0.999986368372734
"11662","Bin194","Brazil","SP_current",1,1
"11663","Bin194","China","SP_current",1,1
"11664","Bin194","Germany","SP_current",0,1
"11665","Bin194","Denmark","SP_current",0,1
"11666","Bin194","Spain","SP_current",0,1
"11667","Bin194","Finland","SP_current",0,1
"11668","Bin194","France","SP_current",0,0.999999778649033
"11669","Bin194","United Kingdom","SP_current",1,1
"11670","Bin194","Indonesia","SP_current",1,1
"11671","Bin194","India","SP_current",1,1
"11672","Bin194","Ireland","SP_current",1,1
"11673","Bin194","Italy","SP_current",0,1
"11674","Bin194","Japan","SP_current",1,1
"11675","Bin194","Luxembourg","SP_current",1,1
"11676","Bin194","Mexico","SP_current",1,1
"11677","Bin194","Russian Federation","SP_current",1,1
"11678","Bin194","Turkiye","SP_current",1,1
"11679","Bin194","United States","SP_current",0.9999140510565,0.99986566618347
"11680","Bin194","South Africa","SP_current",0,0.999999712618221
"11681","Bin194","Belgium","SP_covid",0,0.999986368372734
"11682","Bin194","Brazil","SP_covid",1,1
"11683","Bin194","China","SP_covid",1,1
"11684","Bin194","Germany","SP_covid",0,1
"11685","Bin194","Denmark","SP_covid",0,1
"11686","Bin194","Spain","SP_covid",0,1
"11687","Bin194","Finland","SP_covid",0,1
"11688","Bin194","France","SP_covid",0,0.999999778649033
"11689","Bin194","United Kingdom","SP_covid",1,1
"11690","Bin194","Indonesia","SP_covid",1,1
"11691","Bin194","India","SP_covid",1,1
"11692","Bin194","Ireland","SP_covid",1,1
"11693","Bin194","Italy","SP_covid",0,1
"11694","Bin194","Japan","SP_covid",1,1
"11695","Bin194","Luxembourg","SP_covid",1,1
"11696","Bin194","Mexico","SP_covid",1,1
"11697","Bin194","Russian Federation","SP_covid",1,1
"11698","Bin194","Turkiye","SP_covid",1,1
"11699","Bin194","United States","SP_covid",0.99986566618347,0.99986566618347
"11700","Bin194","South Africa","SP_covid",0,0.999999712618221
"11701","Bin195","Belgium","Cash",0,0.999990730493459
"11702","Bin195","Brazil","Cash",1,1
"11703","Bin195","China","Cash",1,1
"11704","Bin195","Germany","Cash",0,1
"11705","Bin195","Denmark","Cash",0,1
"11706","Bin195","Spain","Cash",0,1
"11707","Bin195","Finland","Cash",0,1
"11708","Bin195","France","Cash",0,1
"11709","Bin195","United Kingdom","Cash",1,1
"11710","Bin195","Indonesia","Cash",1,1
"11711","Bin195","India","Cash",1,1
"11712","Bin195","Ireland","Cash",1,1
"11713","Bin195","Italy","Cash",0,1
"11714","Bin195","Japan","Cash",1,1
"11715","Bin195","Luxembourg","Cash",1,1
"11716","Bin195","Mexico","Cash",1,1
"11717","Bin195","Russian Federation","Cash",1,1
"11718","Bin195","Turkiye","Cash",1,1
"11719","Bin195","United States","Cash",0.999932355674104,0.999891417074818
"11720","Bin195","South Africa","Cash",0,1
"11721","Bin195","Belgium","SP_current",0,0.999990730493459
"11722","Bin195","Brazil","SP_current",1,1
"11723","Bin195","China","SP_current",1,1
"11724","Bin195","Germany","SP_current",0,1
"11725","Bin195","Denmark","SP_current",0,1
"11726","Bin195","Spain","SP_current",0,1
"11727","Bin195","Finland","SP_current",0,1
"11728","Bin195","France","SP_current",0,1
"11729","Bin195","United Kingdom","SP_current",1,1
"11730","Bin195","Indonesia","SP_current",1,1
"11731","Bin195","India","SP_current",1,1
"11732","Bin195","Ireland","SP_current",1,1
"11733","Bin195","Italy","SP_current",0,1
"11734","Bin195","Japan","SP_current",1,1
"11735","Bin195","Luxembourg","SP_current",1,1
"11736","Bin195","Mexico","SP_current",1,1
"11737","Bin195","Russian Federation","SP_current",1,1
"11738","Bin195","Turkiye","SP_current",1,1
"11739","Bin195","United States","SP_current",0.999930526892315,0.999891417074818
"11740","Bin195","South Africa","SP_current",0,1
"11741","Bin195","Belgium","SP_covid",0,0.999990730493459
"11742","Bin195","Brazil","SP_covid",1,1
"11743","Bin195","China","SP_covid",1,1
"11744","Bin195","Germany","SP_covid",0,1
"11745","Bin195","Denmark","SP_covid",0,1
"11746","Bin195","Spain","SP_covid",0,1
"11747","Bin195","Finland","SP_covid",0,1
"11748","Bin195","France","SP_covid",0,1
"11749","Bin195","United Kingdom","SP_covid",1,1
"11750","Bin195","Indonesia","SP_covid",1,1
"11751","Bin195","India","SP_covid",1,1
"11752","Bin195","Ireland","SP_covid",1,1
"11753","Bin195","Italy","SP_covid",0,1
"11754","Bin195","Japan","SP_covid",1,1
"11755","Bin195","Luxembourg","SP_covid",1,1
"11756","Bin195","Mexico","SP_covid",1,1
"11757","Bin195","Russian Federation","SP_covid",1,1
"11758","Bin195","Turkiye","SP_covid",1,1
"11759","Bin195","United States","SP_covid",0.999891417074818,0.999891417074818
"11760","Bin195","South Africa","SP_covid",0,1
"11761","Bin196","Belgium","Cash",0,0.999994274716548
"11762","Bin196","Brazil","Cash",1,1
"11763","Bin196","China","Cash",1,1
"11764","Bin196","Germany","Cash",0,1
"11765","Bin196","Denmark","Cash",0,1
"11766","Bin196","Spain","Cash",0,1
"11767","Bin196","Finland","Cash",0,1
"11768","Bin196","France","Cash",0,1
"11769","Bin196","United Kingdom","Cash",1,1
"11770","Bin196","Indonesia","Cash",1,1
"11771","Bin196","India","Cash",1,1
"11772","Bin196","Ireland","Cash",1,1
"11773","Bin196","Italy","Cash",0,1
"11774","Bin196","Japan","Cash",1,1
"11775","Bin196","Luxembourg","Cash",1,1
"11776","Bin196","Mexico","Cash",1,1
"11777","Bin196","Russian Federation","Cash",1,1
"11778","Bin196","Turkiye","Cash",1,1
"11779","Bin196","United States","Cash",0.999947589714226,0.999915870813056
"11780","Bin196","South Africa","Cash",0,1
"11781","Bin196","Belgium","SP_current",0,0.999994274716548
"11782","Bin196","Brazil","SP_current",1,1
"11783","Bin196","China","SP_current",1,1
"11784","Bin196","Germany","SP_current",0,1
"11785","Bin196","Denmark","SP_current",0,1
"11786","Bin196","Spain","SP_current",0,1
"11787","Bin196","Finland","SP_current",0,1
"11788","Bin196","France","SP_current",0,1
"11789","Bin196","United Kingdom","SP_current",1,1
"11790","Bin196","Indonesia","SP_current",1,1
"11791","Bin196","India","SP_current",1,1
"11792","Bin196","Ireland","SP_current",1,1
"11793","Bin196","Italy","SP_current",0,1
"11794","Bin196","Japan","SP_current",1,1
"11795","Bin196","Luxembourg","SP_current",1,1
"11796","Bin196","Mexico","SP_current",1,1
"11797","Bin196","Russian Federation","SP_current",1,1
"11798","Bin196","Turkiye","SP_current",1,1
"11799","Bin196","United States","SP_current",0.999946172788639,0.999915870813056
"11800","Bin196","South Africa","SP_current",0,1
"11801","Bin196","Belgium","SP_covid",0,0.999994274716548
"11802","Bin196","Brazil","SP_covid",1,1
"11803","Bin196","China","SP_covid",1,1
"11804","Bin196","Germany","SP_covid",0,1
"11805","Bin196","Denmark","SP_covid",0,1
"11806","Bin196","Spain","SP_covid",0,1
"11807","Bin196","Finland","SP_covid",0,1
"11808","Bin196","France","SP_covid",0,1
"11809","Bin196","United Kingdom","SP_covid",1,1
"11810","Bin196","Indonesia","SP_covid",1,1
"11811","Bin196","India","SP_covid",1,1
"11812","Bin196","Ireland","SP_covid",1,1
"11813","Bin196","Italy","SP_covid",0,1
"11814","Bin196","Japan","SP_covid",1,1
"11815","Bin196","Luxembourg","SP_covid",1,1
"11816","Bin196","Mexico","SP_covid",1,1
"11817","Bin196","Russian Federation","SP_covid",1,1
"11818","Bin196","Turkiye","SP_covid",1,1
"11819","Bin196","United States","SP_covid",0.999915870813056,0.999915870813056
"11820","Bin196","South Africa","SP_covid",0,1
"11821","Bin197","Belgium","Cash",0,0.999996910164486
"11822","Bin197","Brazil","Cash",1,1
"11823","Bin197","China","Cash",1,1
"11824","Bin197","Germany","Cash",0,1
"11825","Bin197","Denmark","Cash",0,1
"11826","Bin197","Spain","Cash",0,1
"11827","Bin197","Finland","Cash",0,1
"11828","Bin197","France","Cash",0,1
"11829","Bin197","United Kingdom","Cash",1,1
"11830","Bin197","Indonesia","Cash",1,1
"11831","Bin197","India","Cash",1,1
"11832","Bin197","Ireland","Cash",1,1
"11833","Bin197","Italy","Cash",0,1
"11834","Bin197","Japan","Cash",1,1
"11835","Bin197","Luxembourg","Cash",1,1
"11836","Bin197","Mexico","Cash",1,1
"11837","Bin197","Russian Federation","Cash",1,1
"11838","Bin197","Turkiye","Cash",1,1
"11839","Bin197","United States","Cash",0.999961993713655,0.999938992166867
"11840","Bin197","South Africa","Cash",0,1
"11841","Bin197","Belgium","SP_current",0,0.999996910164486
"11842","Bin197","Brazil","SP_current",1,1
"11843","Bin197","China","SP_current",1,1
"11844","Bin197","Germany","SP_current",0,1
"11845","Bin197","Denmark","SP_current",0,1
"11846","Bin197","Spain","SP_current",0,1
"11847","Bin197","Finland","SP_current",0,1
"11848","Bin197","France","SP_current",0,1
"11849","Bin197","United Kingdom","SP_current",1,1
"11850","Bin197","Indonesia","SP_current",1,1
"11851","Bin197","India","SP_current",1,1
"11852","Bin197","Ireland","SP_current",1,1
"11853","Bin197","Italy","SP_current",0,1
"11854","Bin197","Japan","SP_current",1,1
"11855","Bin197","Luxembourg","SP_current",1,1
"11856","Bin197","Mexico","SP_current",1,1
"11857","Bin197","Russian Federation","SP_current",1,1
"11858","Bin197","Turkiye","SP_current",1,1
"11859","Bin197","United States","SP_current",0.999960966203906,0.999938992166867
"11860","Bin197","South Africa","SP_current",0,1
"11861","Bin197","Belgium","SP_covid",0,0.999996910164486
"11862","Bin197","Brazil","SP_covid",1,1
"11863","Bin197","China","SP_covid",1,1
"11864","Bin197","Germany","SP_covid",0,1
"11865","Bin197","Denmark","SP_covid",0,1
"11866","Bin197","Spain","SP_covid",0,1
"11867","Bin197","Finland","SP_covid",0,1
"11868","Bin197","France","SP_covid",0,1
"11869","Bin197","United Kingdom","SP_covid",1,1
"11870","Bin197","Indonesia","SP_covid",1,1
"11871","Bin197","India","SP_covid",1,1
"11872","Bin197","Ireland","SP_covid",1,1
"11873","Bin197","Italy","SP_covid",0,1
"11874","Bin197","Japan","SP_covid",1,1
"11875","Bin197","Luxembourg","SP_covid",1,1
"11876","Bin197","Mexico","SP_covid",1,1
"11877","Bin197","Russian Federation","SP_covid",1,1
"11878","Bin197","Turkiye","SP_covid",1,1
"11879","Bin197","United States","SP_covid",0.999938992166867,0.999938992166867
"11880","Bin197","South Africa","SP_covid",0,1
"11881","Bin198","Belgium","Cash",0,0.999998727714788
"11882","Bin198","Brazil","Cash",1,1
"11883","Bin198","China","Cash",1,1
"11884","Bin198","Germany","Cash",0,1
"11885","Bin198","Denmark","Cash",0,1
"11886","Bin198","Spain","Cash",0,1
"11887","Bin198","Finland","Cash",0,1
"11888","Bin198","France","Cash",0,1
"11889","Bin198","United Kingdom","Cash",1,1
"11890","Bin198","Indonesia","Cash",1,1
"11891","Bin198","India","Cash",1,1
"11892","Bin198","Ireland","Cash",1,1
"11893","Bin198","Italy","Cash",0,1
"11894","Bin198","Japan","Cash",1,1
"11895","Bin198","Luxembourg","Cash",1,1
"11896","Bin198","Mexico","Cash",1,1
"11897","Bin198","Russian Federation","Cash",1,1
"11898","Bin198","Turkiye","Cash",1,1
"11899","Bin198","United States","Cash",0.9999755457242,0.999960745904931
"11900","Bin198","South Africa","Cash",0,1
"11901","Bin198","Belgium","SP_current",0,0.999998727714788
"11902","Bin198","Brazil","SP_current",1,1
"11903","Bin198","China","SP_current",1,1
"11904","Bin198","Germany","SP_current",0,1
"11905","Bin198","Denmark","SP_current",0,1
"11906","Bin198","Spain","SP_current",0,1
"11907","Bin198","Finland","SP_current",0,1
"11908","Bin198","France","SP_current",0,1
"11909","Bin198","United Kingdom","SP_current",1,1
"11910","Bin198","Indonesia","SP_current",1,1
"11911","Bin198","India","SP_current",1,1
"11912","Bin198","Ireland","SP_current",1,1
"11913","Bin198","Italy","SP_current",0,1
"11914","Bin198","Japan","SP_current",1,1
"11915","Bin198","Luxembourg","SP_current",1,1
"11916","Bin198","Mexico","SP_current",1,1
"11917","Bin198","Russian Federation","SP_current",1,1
"11918","Bin198","Turkiye","SP_current",1,1
"11919","Bin198","United States","SP_current",0.999974884596549,0.999960745904931
"11920","Bin198","South Africa","SP_current",0,1
"11921","Bin198","Belgium","SP_covid",0,0.999998727714788
"11922","Bin198","Brazil","SP_covid",1,1
"11923","Bin198","China","SP_covid",1,1
"11924","Bin198","Germany","SP_covid",0,1
"11925","Bin198","Denmark","SP_covid",0,1
"11926","Bin198","Spain","SP_covid",0,1
"11927","Bin198","Finland","SP_covid",0,1
"11928","Bin198","France","SP_covid",0,1
"11929","Bin198","United Kingdom","SP_covid",1,1
"11930","Bin198","Indonesia","SP_covid",1,1
"11931","Bin198","India","SP_covid",1,1
"11932","Bin198","Ireland","SP_covid",1,1
"11933","Bin198","Italy","SP_covid",0,1
"11934","Bin198","Japan","SP_covid",1,1
"11935","Bin198","Luxembourg","SP_covid",1,1
"11936","Bin198","Mexico","SP_covid",1,1
"11937","Bin198","Russian Federation","SP_covid",1,1
"11938","Bin198","Turkiye","SP_covid",1,1
"11939","Bin198","United States","SP_covid",0.999960745904931,0.999960745904931
"11940","Bin198","South Africa","SP_covid",0,1
"11941","Bin199","Belgium","Cash",0,0.999999727367455
"11942","Bin199","Brazil","Cash",1,1
"11943","Bin199","China","Cash",1,1
"11944","Bin199","Germany","Cash",0,1
"11945","Bin199","Denmark","Cash",0,1
"11946","Bin199","Spain","Cash",0,1
"11947","Bin199","Finland","Cash",0,1
"11948","Bin199","France","Cash",0,1
"11949","Bin199","United Kingdom","Cash",1,1
"11950","Bin199","Indonesia","Cash",1,1
"11951","Bin199","India","Cash",1,1
"11952","Bin199","Ireland","Cash",1,1
"11953","Bin199","Italy","Cash",0,1
"11954","Bin199","Japan","Cash",1,1
"11955","Bin199","Luxembourg","Cash",1,1
"11956","Bin199","Mexico","Cash",1,1
"11957","Bin199","Russian Federation","Cash",1,1
"11958","Bin199","Turkiye","Cash",1,1
"11959","Bin199","United States","Cash",0.999988221802379,0.999981093593081
"11960","Bin199","South Africa","Cash",0,1
"11961","Bin199","Belgium","SP_current",0,0.999999727367455
"11962","Bin199","Brazil","SP_current",1,1
"11963","Bin199","China","SP_current",1,1
"11964","Bin199","Germany","SP_current",0,1
"11965","Bin199","Denmark","SP_current",0,1
"11966","Bin199","Spain","SP_current",0,1
"11967","Bin199","Finland","SP_current",0,1
"11968","Bin199","France","SP_current",0,1
"11969","Bin199","United Kingdom","SP_current",1,1
"11970","Bin199","Indonesia","SP_current",1,1
"11971","Bin199","India","SP_current",1,1
"11972","Bin199","Ireland","SP_current",1,1
"11973","Bin199","Italy","SP_current",0,1
"11974","Bin199","Japan","SP_current",1,1
"11975","Bin199","Luxembourg","SP_current",1,1
"11976","Bin199","Mexico","SP_current",1,1
"11977","Bin199","Russian Federation","SP_current",1,1
"11978","Bin199","Turkiye","SP_current",1,1
"11979","Bin199","United States","SP_current",0.999987903375769,0.999981093593081
"11980","Bin199","South Africa","SP_current",0,1
"11981","Bin199","Belgium","SP_covid",0,0.999999727367455
"11982","Bin199","Brazil","SP_covid",1,1
"11983","Bin199","China","SP_covid",1,1
"11984","Bin199","Germany","SP_covid",0,1
"11985","Bin199","Denmark","SP_covid",0,1
"11986","Bin199","Spain","SP_covid",0,1
"11987","Bin199","Finland","SP_covid",0,1
"11988","Bin199","France","SP_covid",0,1
"11989","Bin199","United Kingdom","SP_covid",1,1
"11990","Bin199","Indonesia","SP_covid",1,1
"11991","Bin199","India","SP_covid",1,1
"11992","Bin199","Ireland","SP_covid",1,1
"11993","Bin199","Italy","SP_covid",0,1
"11994","Bin199","Japan","SP_covid",1,1
"11995","Bin199","Luxembourg","SP_covid",1,1
"11996","Bin199","Mexico","SP_covid",1,1
"11997","Bin199","Russian Federation","SP_covid",1,1
"11998","Bin199","Turkiye","SP_covid",1,1
"11999","Bin199","United States","SP_covid",0.999981093593082,0.999981093593081
"12000","Bin199","South Africa","SP_covid",0,1
"12001","Bin200","Belgium","Cash",0,1
"12002","Bin200","Brazil","Cash",1,1
"12003","Bin200","China","Cash",1,1
"12004","Bin200","Germany","Cash",0,1
"12005","Bin200","Denmark","Cash",0,1
"12006","Bin200","Spain","Cash",0,1
"12007","Bin200","Finland","Cash",0,1
"12008","Bin200","France","Cash",0,1
"12009","Bin200","United Kingdom","Cash",1,1
"12010","Bin200","Indonesia","Cash",1,1
"12011","Bin200","India","Cash",1,1
"12012","Bin200","Ireland","Cash",1,1
"12013","Bin200","Italy","Cash",0,1
"12014","Bin200","Japan","Cash",1,1
"12015","Bin200","Luxembourg","Cash",1,1
"12016","Bin200","Mexico","Cash",1,1
"12017","Bin200","Russian Federation","Cash",1,1
"12018","Bin200","Turkiye","Cash",1,1
"12019","Bin200","United States","Cash",1,1
"12020","Bin200","South Africa","Cash",0,1
"12021","Bin200","Belgium","SP_current",0,1
"12022","Bin200","Brazil","SP_current",1,1
"12023","Bin200","China","SP_current",1,1
"12024","Bin200","Germany","SP_current",0,1
"12025","Bin200","Denmark","SP_current",0,1
"12026","Bin200","Spain","SP_current",0,1
"12027","Bin200","Finland","SP_current",0,1
"12028","Bin200","France","SP_current",0,1
"12029","Bin200","United Kingdom","SP_current",1,1
"12030","Bin200","Indonesia","SP_current",1,1
"12031","Bin200","India","SP_current",1,1
"12032","Bin200","Ireland","SP_current",1,1
"12033","Bin200","Italy","SP_current",0,1
"12034","Bin200","Japan","SP_current",1,1
"12035","Bin200","Luxembourg","SP_current",1,1
"12036","Bin200","Mexico","SP_current",1,1
"12037","Bin200","Russian Federation","SP_current",1,1
"12038","Bin200","Turkiye","SP_current",1,1
"12039","Bin200","United States","SP_current",1,1
"12040","Bin200","South Africa","SP_current",0,1
"12041","Bin200","Belgium","SP_covid",0,1
"12042","Bin200","Brazil","SP_covid",1,1
"12043","Bin200","China","SP_covid",1,1
"12044","Bin200","Germany","SP_covid",0,1
"12045","Bin200","Denmark","SP_covid",0,1
"12046","Bin200","Spain","SP_covid",0,1
"12047","Bin200","Finland","SP_covid",0,1
"12048","Bin200","France","SP_covid",0,1
"12049","Bin200","United Kingdom","SP_covid",1,1
"12050","Bin200","Indonesia","SP_covid",1,1
"12051","Bin200","India","SP_covid",1,1
"12052","Bin200","Ireland","SP_covid",1,1
"12053","Bin200","Italy","SP_covid",0,1
"12054","Bin200","Japan","SP_covid",1,1
"12055","Bin200","Luxembourg","SP_covid",1,1
"12056","Bin200","Mexico","SP_covid",1,1
"12057","Bin200","Russian Federation","SP_covid",1,1
"12058","Bin200","Turkiye","SP_covid",1,1
"12059","Bin200","United States","SP_covid",1,1
"12060","Bin200","South Africa","SP_covid",0,1
"12061","Bin0","Belgium","Explicit",0,0
"12062","Bin0","Brazil","Explicit",0,0
"12063","Bin0","China","Explicit",0,0
"12064","Bin0","Germany","Explicit",0,0
"12065","Bin0","Denmark","Explicit",0,0
"12066","Bin0","Spain","Explicit",0,0
"12067","Bin0","Finland","Explicit",0,0
"12068","Bin0","France","Explicit",0,3.00246776287993e-05
"12069","Bin0","United Kingdom","Explicit",0,0
"12070","Bin0","Indonesia","Explicit",0,0
"12071","Bin0","India","Explicit",1.10712135273735e-06,9.7315331418034e-05
"12072","Bin0","Ireland","Explicit",0,0
"12073","Bin0","Italy","Explicit",0,0
"12074","Bin0","Japan","Explicit",0,0
"12075","Bin0","Luxembourg","Explicit",0,0
"12076","Bin0","Mexico","Explicit",0,0
"12077","Bin0","Russian Federation","Explicit",1.74955028431189e-07,4.31021673722025e-05
"12078","Bin0","Turkiye","Explicit",4.51287147775209e-09,1.10353822350623e-05
"12079","Bin0","United States","Explicit",0,0
"12080","Bin0","South Africa","Explicit",0,0.000510945643920642
"12081","Bin1","Belgium","Explicit",0,0
"12082","Bin1","Brazil","Explicit",0,0
"12083","Bin1","China","Explicit",0,0
"12084","Bin1","Germany","Explicit",0,0
"12085","Bin1","Denmark","Explicit",0,0
"12086","Bin1","Spain","Explicit",0,0
"12087","Bin1","Finland","Explicit",0,0
"12088","Bin1","France","Explicit",0,3.22223765179004e-05
"12089","Bin1","United Kingdom","Explicit",0,0
"12090","Bin1","Indonesia","Explicit",0,0
"12091","Bin1","India","Explicit",1.21991951246883e-06,0.000101731538238845
"12092","Bin1","Ireland","Explicit",0,0
"12093","Bin1","Italy","Explicit",0,0
"12094","Bin1","Japan","Explicit",0,0
"12095","Bin1","Luxembourg","Explicit",0,0
"12096","Bin1","Mexico","Explicit",0,0
"12097","Bin1","Russian Federation","Explicit",1.88736302995915e-07,4.45545002433216e-05
"12098","Bin1","Turkiye","Explicit",5.85319137498055e-09,1.35903722106678e-05
"12099","Bin1","United States","Explicit",0,0
"12100","Bin1","South Africa","Explicit",0,0.000538649247396934
"12101","Bin2","Belgium","Explicit",0,0
"12102","Bin2","Brazil","Explicit",0,0
"12103","Bin2","China","Explicit",0,0
"12104","Bin2","Germany","Explicit",0,0
"12105","Bin2","Denmark","Explicit",0,0
"12106","Bin2","Spain","Explicit",0,0
"12107","Bin2","Finland","Explicit",0,0
"12108","Bin2","France","Explicit",0,3.44991293238757e-05
"12109","Bin2","United Kingdom","Explicit",0,0
"12110","Bin2","Indonesia","Explicit",0,0
"12111","Bin2","India","Explicit",1.34679791270375e-06,0.000106458892371528
"12112","Bin2","Ireland","Explicit",0,0
"12113","Bin2","Italy","Explicit",0,0
"12114","Bin2","Japan","Explicit",0,0
"12115","Bin2","Luxembourg","Explicit",0,0
"12116","Bin2","Mexico","Explicit",0,0
"12117","Bin2","Russian Federation","Explicit",2.03774089469511e-07,4.60626920710222e-05
"12118","Bin2","Turkiye","Explicit",7.2611214810303e-09,1.64443503749081e-05
"12119","Bin2","United States","Explicit",0,0
"12120","Bin2","South Africa","Explicit",0,0.000567598171914692
"12121","Bin3","Belgium","Explicit",0,0
"12122","Bin3","Brazil","Explicit",0,0
"12123","Bin3","China","Explicit",0,0
"12124","Bin3","Germany","Explicit",0,0
"12125","Bin3","Denmark","Explicit",0,0
"12126","Bin3","Spain","Explicit",0,0
"12127","Bin3","Finland","Explicit",0,0
"12128","Bin3","France","Explicit",0,3.68549360467252e-05
"12129","Bin3","United Kingdom","Explicit",0,0
"12130","Bin3","Indonesia","Explicit",0,0
"12131","Bin3","India","Explicit",1.48910020733958e-06,0.000111504611150636
"12132","Bin3","Ireland","Explicit",0,0
"12133","Bin3","Italy","Explicit",0,0
"12134","Bin3","Japan","Explicit",0,0
"12135","Bin3","Luxembourg","Explicit",0,0
"12136","Bin3","Mexico","Explicit",0,0
"12137","Bin3","Russian Federation","Explicit",2.20160490362578e-07,4.76267428553043e-05
"12138","Bin3","Turkiye","Explicit",8.74004862193623e-09,1.9597316727783e-05
"12139","Bin3","United States","Explicit",0,0
"12140","Bin3","South Africa","Explicit",0,0.000597926528970689
"12141","Bin4","Belgium","Explicit",0,0
"12142","Bin4","Brazil","Explicit",0,0
"12143","Bin4","China","Explicit",0,0
"12144","Bin4","Germany","Explicit",0,0
"12145","Bin4","Denmark","Explicit",0,0
"12146","Bin4","Spain","Explicit",0,0
"12147","Bin4","Finland","Explicit",0,0
"12148","Bin4","France","Explicit",0,3.92897966864488e-05
"12149","Bin4","United Kingdom","Explicit",0,0
"12150","Bin4","Indonesia","Explicit",2.25581627088295e-09,2.45094692191356e-08
"12151","Bin4","India","Explicit",1.64895139941424e-06,0.000116898365840445
"12152","Bin4","Ireland","Explicit",0,0
"12153","Bin4","Italy","Explicit",0,0
"12154","Bin4","Japan","Explicit",0,0
"12155","Bin4","Luxembourg","Explicit",0,0
"12156","Bin4","Mexico","Explicit",4.89567757904462e-08,7.3151946984789e-07
"12157","Bin4","Russian Federation","Explicit",2.37993730639613e-07,4.92466525961679e-05
"12158","Bin4","Turkiye","Explicit",1.02935763066227e-08,2.30628616415033e-05
"12159","Bin4","United States","Explicit",0,0
"12160","Bin4","South Africa","Explicit",0,0.000630094129411004
"12161","Bin5","Belgium","Explicit",0,0
"12162","Bin5","Brazil","Explicit",0,0
"12163","Bin5","China","Explicit",0,0
"12164","Bin5","Germany","Explicit",0,0
"12165","Bin5","Denmark","Explicit",0,0
"12166","Bin5","Spain","Explicit",0,0
"12167","Bin5","Finland","Explicit",0,0
"12168","Bin5","France","Explicit",0,4.17879004596716e-05
"12169","Bin5","United Kingdom","Explicit",0,0
"12170","Bin5","Indonesia","Explicit",3.88739766659118e-08,4.0849115365226e-07
"12171","Bin5","India","Explicit",1.82949128947311e-06,0.0001226954893392
