"","Country","SPScenario","npl_chg","npl_chgrate","Gini_chg","Gini_chgrate","CO2_chg","CO2_chgrate","Ineq_chg","Ineq_chgrate"
"68","Japan","Null",967717.379538204,54.4393016343458,0.00563077382237911,2.70852899762827,-206.626817633271,-17.0340259866988,0.311146086618598,6.99819017332423
"69","Japan","PerfectTargeted",-1693607.13909342,-95.2745004323323,-0.0650958544385932,-31.3125717590664,-140.21936778173,-11.5594886568484,-1.5112978005851,-33.9915874628551
"70","Japan","SP_covid",-763076.129388494,-42.9271318838697,-0.0202286681117108,-9.73044485399292,-144.078977476956,-11.8776694844875,-0.582994757571855,-13.1125164641393
"71","Japan","SP_current",-667244.421741861,-37.5360834755017,-0.0102980419145347,-4.95359004360137,-143.065837878551,-11.7941476723381,-0.490439954320583,-11.0308058386061
"72","Japan","Universal",-993327.680945367,-55.880018679147,-0.0169071146266825,-8.13270283572604,-144.701734377103,-11.9290086927374,-0.452080017465497,-10.1680274052792
"73","Luxembourg","Cash",-5492.69186697443,-5.29352489570974,0.0031024244329923,1.93169069242603,-1.09223591398392,-8.38837677824318,-0.486118377922284,-12.780937217462
"74","Luxembourg","Null",49723.8227659589,47.920819171393,0.00197674535747469,1.23079890930568,-1.72443153422441,-13.2436420119136,-0.10058216314649,-2.64448819620091
"75","Luxembourg","PerfectTargeted",-46336.1765486996,-44.6560102173824,-0.0526862794053074,-32.8045364984535,-1.10095747811214,-8.45535843034454,-1.17262046343753,-30.8303269404522
"76","Luxembourg","SP_covid",-21835.6707008835,-21.0439014729068,-0.0144487085520925,-8.99633058934291,-1.08850659033038,-8.35973555565249,-0.560309748091703,-14.7315634173306
"77","Luxembourg","SP_current",-12801.9563470012,-12.3377528319222,-0.00648462223111498,-4.03757921531778,-1.0906630787983,-8.37629739687681,-0.535666605856304,-14.0836503408948
"78","Luxembourg","Universal",-21835.6707008835,-21.0439014729068,-0.0144487085520925,-8.99633058934291,-1.08850659033038,-8.35973555565249,-0.560309748091703,-14.7315634173306
"79","Mexico","Cash",-7490031.52462996,-14.3262969263733,-0.0312088526902815,-7.54960990787911,-95.8230699704476,-20.8712322908026,-0.91654103462313,-6.23980102563667
"80","Mexico","Null",14224785.7265307,27.2079634594572,0.0311831728383535,7.54339779664029,-129.525431569123,-28.2119469839503,3.99022504487617,27.1654070979782
"81","Mexico","PerfectTargeted",-6567020.83251634,-12.5608403728255,-0.0802980978510813,-19.4245947179323,-95.0559234706475,-20.7041400362616,-6.98114053155061,-47.52752599538
"82","Mexico","SP_covid",-3869441.08222326,-7.40113866019759,-0.0435273318829663,-10.5295244047698,-96.0192160415879,-20.9139548858412,-4.25825377237916,-28.9901436516023
"83","Mexico","SP_current",-6998570.33089324,-13.3862716452901,-0.0322682551442738,-7.80588575827533,-96.0192160318553,-20.9139548837213,-1.59916498446441,-10.8870971765342
"84","Mexico","Universal",1626928.57132028,3.11185096005134,-0.0244465680220428,-5.91377241529702,-98.6090192431068,-21.4780401757722,-3.39208218050462,-23.0932572240585
"85","Russian Federation","Cash",-11403013.1326672,-59.7843688926848,-0.0717103441604479,-25.3185880884885,-88.9650659815891,-7.09403354317199,-2.07087360925028,-28.4448080149868
"86","Russian Federation","Null",14509811.9178026,76.0728711056468,-0.00124415433795261,-0.439270394946761,-357.799741950467,-28.5307872604756,-0.0525796684769588,-0.722216251459311
"87","Russian Federation","PerfectTargeted",-19073569.4695314,-100,-0.174035513729409,-61.4462744039333,-87.4719324175355,-6.97497175784129,-4.97955897490088,-68.3975103104623
"88","Russian Federation","SP_covid",-19045196.280289,-99.8512434220151,-0.103948413974697,-36.7008010725548,-90.4349428690118,-7.21124085177859,-3.87218271508556,-53.1869706763198
"89","Russian Federation","SP_current",-13668691.2926825,-71.6629958252819,-0.0852510005152596,-30.0993530493731,-89.2341775293476,-7.11549237451877,-2.74440096165128,-37.6961481964017
"90","Russian Federation","Universal",-19045196.280289,-99.8512434220151,-0.103948413974697,-36.7008010725548,-90.4349428690118,-7.21124085177859,-3.87218271508556,-53.1869706763198
"91","South Africa","Cash",-20463530.8742049,-64.675298882387,-0.14797246787074,-25.0083227375708,-27.0591234136368,-9.12008930989248,-23.6482462295175,-54.1818669268359
"92","South Africa","Null",4535119.17979065,14.3333127710592,0.0150333912644589,2.54074224747122,-84.4175250365398,-28.4523395634216,6.43980050134265,14.7545999991999
"93","South Africa","PerfectTargeted",-22963402.4543091,-72.576180827185,-0.199726897967956,-33.7551626706648,-25.4740233659377,-8.58584236555706,-34.6491210955985,-79.3866086352841
"94","South Africa","SP_covid",-10137777.2191468,-32.0405982565728,-0.12598859901861,-21.292903949295,-32.2317549263303,-10.8634887778573,-30.5101752532995,-69.9036300385495
"95","South Africa","SP_current",-13013234.327461,-41.1285239448093,-0.147681000907831,-24.9590628990303,-29.423268562014,-9.91690798598761,-31.7302924685518,-72.6991112742543
"96","South Africa","Universal",-10050109.0504161,-31.7635216831318,-0.124925845478252,-21.1132915936304,-32.3491899002652,-10.9030694188862,-30.4317208156194,-69.7238785313575
"97","Spain","Cash",76124.2894049808,0.755418903106191,-0.00746966098015725,-3.59288965330816,-27.7657957649094,-9.98326995725432,-0.686691723676842,-13.5394141397167
"98","Spain","Null",2355070.20932385,23.3705242856307,0.00136018253594067,0.654244653535642,-33.5698282330371,-12.0701261547351,0.0366379129081693,0.722385109612915
"99","Spain","PerfectTargeted",-1903287.646167,-18.8872628854905,-0.029822387039373,-14.3444991834769,-27.5035389568823,-9.88897478434338,-1.37991796971012,-27.2076686328824
"100","Spain","SP_covid",364067.550289568,3.61282202626785,-0.00650810283926098,-3.1303824117268,-27.9267541359922,-10.0411429922649,-0.318926683763348,-6.28823721444839
"101","Spain","SP_current",-13642.319341924,-0.135379469465712,0.00156214896119247,0.751390036911203,-27.862748883729,-10.0181297238019,-0.476926261445738,-9.40349496750229
"102","Spain","Universal",447170.084498007,4.43748949742294,-0.00621737132860858,-2.99054122759696,-27.9400204509324,-10.0459129331125,-0.288136231295154,-5.68114574510033
"103","Turkiye","Cash",6974136.03891635,61.8538410871033,0.0657196704257853,21.1744151013574,-64.662878664289,-15.0322698883091,2.81372985926941,32.1487649521546
"104","Turkiye","Null",10834875.1095878,96.094862429897,0.00529496057170797,1.70599901618916,-103.645428596622,-24.094597820841,-0.0868675293330536,-0.992520221265259
"105","Turkiye","PerfectTargeted",-10451174.9562955,-92.6918131956405,-0.120217602266431,-38.7332650390247,-64.3938131620938,-14.9697198545002,-4.8931397698971,-55.9074282921059
"106","Turkiye","SP_covid",-8248026.31688815,-73.1520157106538,-0.0885509202801117,-28.5304830573622,-64.4795114548655,-14.9896422565417,-4.43952516089967,-50.7245748651929
"107","Turkiye","SP_current",3002999.5879577,26.6337017605745,0.00236445075048092,0.761809384512001,-64.6556301549832,-15.0305848172076,-0.974715646181296,-11.1367848981801
"108","Turkiye","Universal",-4844297.99520072,-42.9642376778582,-0.0571367417663203,-18.4090559167572,-65.5543170943943,-15.2395038275793,-3.41565037169737,-39.0261135398941
"109","United Kingdom","Cash",-203477.891176607,-1.13208976483182,-0.00458931005513583,-2.07992743840429,-91.057987439766,-15.6337261004173,-0.586582504264241,-11.3915429924416
"110","United Kingdom","Null",5331798.21472084,29.6645210549931,0.00330836995835523,1.49939083873292,-102.99156303957,-17.6825991050987,0.0761512352499123,1.47887136757515
"111","United Kingdom","PerfectTargeted",2790282.59161479,15.5242928098454,-0.0275294911240895,-12.4766780336018,-89.4651147883321,-15.3602461406078,-1.50554782055709,-29.2380229556369
"112","United Kingdom","SP_covid",1397403.51673077,7.7747327214917,-0.00438892637898414,-1.98911128058776,-91.7411858857729,-15.7510242933317,-0.243276083164712,-4.72446747091391
"113","United Kingdom","SP_current",687315.814185567,3.8240183930901,0.000169444873168667,0.076794340928446,-91.4814565411726,-15.7064314185286,-0.322586470886953,-6.26469017601888
"114","United Kingdom","Universal",1397408.92554446,7.77476281450368,-0.00438899216053049,-1.98914109353165,-91.7411887703909,-15.7510247885911,-0.243283579338549,-4.72461304802525
"115","United States","Cash",-15048696.2996892,-37.6311280283816,-0.0292948670626748,-6.01103028865613,-897.631065255053,-16.2552891452237,-9.269335804055,-32.0127617661267
"116","United States","Null",5385008.6345711,13.4658807198914,-0.00435380404179775,-0.8933595059547,-1083.31566278103,-19.6178697637339,-0.500273246372885,-1.72775359450199
"117","United States","PerfectTargeted",-36423616.7084725,-91.0817625870712,-0.0647395684726705,-13.2839485542359,-883.894377665636,-16.0065301201557,-16.3574321242707,-56.4923516386998
"118","United States","SP_covid",-14878982.2651331,-37.2067370754772,-0.0308489559553612,-6.32991466472162,-899.134281148719,-16.2825110295201,-8.67223576670161,-29.9506052480753
"119","United States","SP_current",-14958005.7575928,-37.4043451009686,-0.0290727570984961,-5.9654554198836,-897.711253092973,-16.2567412746584,-9.23760879571804,-31.9031887415958
"120","United States","Universal",-14878982.2651331,-37.2067370754772,-0.0308489559553612,-6.32991466472162,-899.134281148719,-16.2825110295201,-8.67223576670161,-29.9506052480753
"121","Other HICs","Cash",-367902.323602613,-1.02204662877327,-0.0110905296458679,-3.64352474695176,-375.135706963391,-12.1834049316683,-1.33897547244601,-11.5539373810239
"122","Other HICs","Null",16938052.6168609,47.0545535171607,0.00356839785555849,1.17231063879272,-503.978046901545,-16.3678597054266,2.02510473817136,17.4745048108341
"123","Other HICs","PerfectTargeted",-17698039.0437283,-49.1658246770901,-0.0627462245238616,-20.6137514735971,-372.859837833963,-12.1094907863054,-5.5801601316551,-48.1508601643401
"124","Other HICs","SP_covid",-8563934.6086841,-23.7909356215279,-0.024009951672465,-7.88788776416426,-375.770605840316,-12.2040247499491,-2.55560617725949,-22.0521692519686
"125","Other HICs","SP_current",-3958759.91179026,-10.9975853980696,-0.0117838675744613,-3.87130412102084,-375.188273564288,-12.1851121543419,-2.26063514513937,-19.5068822736297
"126","Other HICs","Universal",-7518114.78608229,-20.885608431616,-0.0242209362697262,-7.95720164058792,-376.548432211494,-12.2292864711627,-2.67645080118961,-23.0949301138769
"127","Other LICs","Cash",17782614.039398,7.99114187528458,0.00418559906915786,1.08724432334509,-19.3536891475101,-13.4256074047944,0.160129170479131,1.23399768575079
"128","Other LICs","Null",31885958.3095899,14.3288954096857,-0.00123942004207155,-0.321949709639425,-23.2473868527771,-16.1266560961023,0.0435382558194796,0.335517299952951
"129","Other LICs","PerfectTargeted",1729819.35579732,0.777345325055358,-0.0511436429561118,-13.2849884951853,-19.4502753632113,-13.4926090292823,-4.85107563160854,-37.3836702263261
"130","Other LICs","SP_covid",6540088.03846254,2.93898137115364,-0.00958529371899475,-2.4898601159306,-19.3533064251847,-13.4253419112418,-0.953510749201225,-7.34800570272211
"131","Other LICs","SP_current",11006482.0324104,4.94608718796325,-0.00211746763672505,-0.55002990727429,-19.3531677269777,-13.4252456966307,-0.330564531271955,-2.54741759643381
"132","Other LICs","Universal",8886045.88189767,3.99320669026546,-0.0209008252525308,-5.42916395803143,-19.3447158505566,-13.4193826503764,-1.84749898588506,-14.2373152011439
"133","Other LMICs","Cash",88950498.7235609,26.4032581877454,0.0150981822404654,4.07995571434683,-415.595620291582,-17.1739213817556,0.885002108107433,7.05196849561777
"134","Other LMICs","Null",170990653.500009,50.7553126383562,0.00600487724958941,1.62268760955546,-701.933589014187,-29.0064468544818,0.784042538998095,6.2474916540736
"135","Other LMICs","PerfectTargeted",-154015519.793353,-45.7165681179772,-0.0988547278810323,-26.7133424067072,-411.119938360562,-16.9889699389103,-6.14916186600541,-48.9984095588847
"136","Other LMICs","SP_covid",-28353116.1262403,-8.41608148634202,-0.0449281073379413,-12.1408448612401,-418.296671779976,-17.2855386453764,-3.34831766044355,-26.6804230616614
"137","Other LMICs","SP_current",16131586.934685,4.78835375772581,-0.0152727588239769,-4.12713124303926,-417.054843433063,-17.2342217850482,-1.42563623988566,-11.3599072338754
"138","Other LMICs","Universal",-35366083.3256353,-10.4977469776538,-0.048923502456849,-13.220513584722,-422.496620552368,-17.4590957920418,-3.56691066317608,-28.4222392161209
"139","Other UMICs","Cash",-780213.58314202,-0.787131807620468,-0.0190402413091702,-4.65394256906309,-232.852181193619,-14.5029349645699,-0.401730704699942,-2.31981468534678
"140","Other UMICs","Null",51553916.6968668,52.0110499436577,0.0180387371329673,4.40914824933561,-440.65424051962,-27.4456513972012,4.20094609608097,24.2585800189653
"141","Other UMICs","PerfectTargeted",-47478184.2729376,-47.8991776313287,-0.120128596834288,-29.3626315702023,-229.421448972206,-14.2892556851534,-10.2770413137988,-59.3453054066977
"142","Other UMICs","SP_covid",-22269342.5363665,-22.466806812794,-0.06257231986985,-15.2943430893953,-237.220116235121,-14.7749868625236,-5.58579033976963,-32.2554345681499
"143","Other UMICs","SP_current",-15401346.6523879,-15.5379117875173,-0.0443856205449023,-10.849028935821,-235.080976663035,-14.6417529716703,-3.08352369934808,-17.8059667251606
"144","Other UMICs","Universal",-15343451.0776165,-15.4795028474429,-0.0593788799659839,-14.513781243092,-244.863743928883,-15.2510615755358,-6.11847305294784,-35.3314383841494
