"","year","countryname","Group","TotalSub"
"1173",2029,"Mexico","Coal",0
"1174",2029,"Mexico","Fossil-based electricity",3590.25153883048
"1175",2029,"Mexico","Natural gas",1141.90227067167
"1176",2029,"Mexico","Petroleum",5055.75215016064
"1177",2029,"Russian Federation","Coal",48.3562905576241
"1178",2029,"Russian Federation","Fossil-based electricity",29059.3007576369
"1179",2029,"Russian Federation","Natural gas",1505.042282723
"1180",2029,"Russian Federation","Petroleum",18870.5500072291
"1181",2029,"South Africa","Coal",0
"1182",2029,"South Africa","Fossil-based electricity",4354.11415628785
"1183",2029,"South Africa","Natural gas",0
"1184",2029,"South Africa","Petroleum",0
"1185",2029,"Spain","Coal",14.5625998454483
"1186",2029,"Spain","Fossil-based electricity",262.080922982747
"1187",2029,"Spain","Natural gas",0
"1188",2029,"Spain","Petroleum",0
"1189",2029,"Turkiye","Coal",213.79152549419
"1190",2029,"Turkiye","Fossil-based electricity",4331.26357951866
"1191",2029,"Turkiye","Natural gas",11231.2419201046
"1192",2029,"Turkiye","Petroleum",135.048830875513
"1193",2029,"United Kingdom","Coal",0
"1194",2029,"United Kingdom","Fossil-based electricity",0
"1195",2029,"United Kingdom","Natural gas",2812.49705778111
"1196",2029,"United Kingdom","Petroleum",1933.51947490124
"1197",2029,"United States","Coal",239.185288625457
"1198",2029,"United States","Fossil-based electricity",0
"1199",2029,"United States","Natural gas",1223.92179344648
"1200",2029,"United States","Petroleum",1881.44905588068
"1201",2030,"Belgium","Coal",0
"1202",2030,"Belgium","Fossil-based electricity",0
"1203",2030,"Belgium","Natural gas",857.806992400367
"1204",2030,"Belgium","Petroleum",0
"1205",2030,"Brazil","Coal",91.814677881633
"1206",2030,"Brazil","Fossil-based electricity",0
"1207",2030,"Brazil","Natural gas",301.68212241283
"1208",2030,"Brazil","Petroleum",2278.71826211163
"1209",2030,"China","Coal",812.473713051633
"1210",2030,"China","Fossil-based electricity",63491.1605379914
"1211",2030,"China","Natural gas",10228.7138906976
"1212",2030,"China","Petroleum",1476.41185600386
"1213",2030,"Denmark","Coal",0
"1214",2030,"Denmark","Fossil-based electricity",2262.2525817132
"1215",2030,"Denmark","Natural gas",182.739297083222
"1216",2030,"Denmark","Petroleum",84.4639238203472
"1217",2030,"Finland","Coal",0
"1218",2030,"Finland","Fossil-based electricity",1459.38178632683
"1219",2030,"Finland","Natural gas",0
"1220",2030,"Finland","Petroleum",0
"1221",2030,"France","Coal",0
"1222",2030,"France","Fossil-based electricity",0
"1223",2030,"France","Natural gas",96.823406022694
"1224",2030,"France","Petroleum",63.3197012266058
"1225",2030,"Germany","Coal",1243.51869214534
"1226",2030,"Germany","Fossil-based electricity",0
"1227",2030,"Germany","Natural gas",4084.66688053923
"1228",2030,"Germany","Petroleum",61.33081013579
"1229",2030,"India","Coal",12.1667567171137
"1230",2030,"India","Fossil-based electricity",33677.1492015436
"1231",2030,"India","Natural gas",0.0763753989904
"1232",2030,"India","Petroleum",14456.90315813
"1233",2030,"Indonesia","Coal",6039.10486418466
"1234",2030,"Indonesia","Fossil-based electricity",21196.604041761
"1235",2030,"Indonesia","Natural gas",4797.00652248886
"1236",2030,"Indonesia","Petroleum",10801.5395794136
"1237",2030,"Ireland","Coal",0
"1238",2030,"Ireland","Fossil-based electricity",0
"1239",2030,"Ireland","Natural gas",79.8047136726383
"1240",2030,"Ireland","Petroleum",0
"1241",2030,"Italy","Coal",0
"1242",2030,"Italy","Fossil-based electricity",0
"1243",2030,"Italy","Natural gas",28.9104084616283
"1244",2030,"Italy","Petroleum",7.42069634974414
"1245",2030,"Japan","Coal",0
"1246",2030,"Japan","Fossil-based electricity",24659.0637776026
"1247",2030,"Japan","Natural gas",535.598648502151
"1248",2030,"Japan","Petroleum",94.869052975816
"1249",2030,"Luxembourg","Coal",0
"1250",2030,"Luxembourg","Fossil-based electricity",419.582948937851
"1251",2030,"Luxembourg","Natural gas",50.3770535323913
"1252",2030,"Luxembourg","Petroleum",0
"1253",2030,"Mexico","Coal",0
"1254",2030,"Mexico","Fossil-based electricity",3643.27223627448
"1255",2030,"Mexico","Natural gas",1125.6150970072
"1256",2030,"Mexico","Petroleum",5147.89063267874
"1257",2030,"Russian Federation","Coal",48.181299223397
"1258",2030,"Russian Federation","Fossil-based electricity",29392.6794007398
"1259",2030,"Russian Federation","Natural gas",1523.1343614765
"1260",2030,"Russian Federation","Petroleum",19140.6802389435
"1261",2030,"South Africa","Coal",0
"1262",2030,"South Africa","Fossil-based electricity",4383.1137256726
"1263",2030,"South Africa","Natural gas",0
"1264",2030,"South Africa","Petroleum",0
"1265",2030,"Spain","Coal",14.509298534466
"1266",2030,"Spain","Fossil-based electricity",263.341104918788
"1267",2030,"Spain","Natural gas",0
"1268",2030,"Spain","Petroleum",0
"1269",2030,"Turkiye","Coal",213.063350294077
"1270",2030,"Turkiye","Fossil-based electricity",4382.19665713376
"1271",2030,"Turkiye","Natural gas",10902.4625642069
"1272",2030,"Turkiye","Petroleum",137.056296950214
"1273",2030,"United Kingdom","Coal",0
"1274",2030,"United Kingdom","Fossil-based electricity",0
"1275",2030,"United Kingdom","Natural gas",2639.55937905834
"1276",2030,"United Kingdom","Petroleum",1962.26074346868
"1277",2030,"United States","Coal",238.051714244988
"1278",2030,"United States","Fossil-based electricity",0
"1279",2030,"United States","Natural gas",1238.63452948786
"1280",2030,"United States","Petroleum",1909.41630989305
"1281",2015,"Other HICs","Coal",754.759203147869
"1282",2015,"Other HICs","Fossil-based electricity",33836.5934720383
"1283",2015,"Other HICs","Natural gas",2422.29849961151
"1284",2015,"Other HICs","Petroleum",2595.71542744353
"1285",2015,"Other LICs","Coal",0
"1286",2015,"Other LICs","Fossil-based electricity",2720.31521662924
"1287",2015,"Other LICs","Natural gas",6.55328524492159
"1288",2015,"Other LICs","Petroleum",43.5040704463412
"1289",2015,"Other LMICs","Coal",127.438757366777
"1290",2015,"Other LMICs","Fossil-based electricity",27598.7713761031
"1291",2015,"Other LMICs","Natural gas",17110.4221706902
"1292",2015,"Other LMICs","Petroleum",28788.0444627854
"1293",2015,"Other UMICs","Coal",354.415652405
"1294",2015,"Other UMICs","Fossil-based electricity",29344.8010608585
"1295",2015,"Other UMICs","Natural gas",6784.6877675317
"1296",2015,"Other UMICs","Petroleum",31692.4152866959
"1297",2016,"Other HICs","Coal",875.869063145183
"1298",2016,"Other HICs","Fossil-based electricity",31550.1738343469
"1299",2016,"Other HICs","Natural gas",1968.19741522825
"1300",2016,"Other HICs","Petroleum",3642.27211935143
"1301",2016,"Other LICs","Coal",0
"1302",2016,"Other LICs","Fossil-based electricity",3311.28426646478
"1303",2016,"Other LICs","Natural gas",6.81622701559477
"1304",2016,"Other LICs","Petroleum",19.1568632738998
"1305",2016,"Other LMICs","Coal",126.532565382898
"1306",2016,"Other LMICs","Fossil-based electricity",16841.2954587881
"1307",2016,"Other LMICs","Natural gas",14418.2852177272
"1308",2016,"Other LMICs","Petroleum",20958.2466508237
"1309",2016,"Other UMICs","Coal",300.669385257
"1310",2016,"Other UMICs","Fossil-based electricity",10265.6827671707
"1311",2016,"Other UMICs","Natural gas",8434.83025809468
"1312",2016,"Other UMICs","Petroleum",22119.4347572545
"1313",2017,"Other HICs","Coal",698.328032764958
"1314",2017,"Other HICs","Fossil-based electricity",33742.9927005062
"1315",2017,"Other HICs","Natural gas",2263.64349351565
"1316",2017,"Other HICs","Petroleum",3890.93379268807
"1317",2017,"Other LICs","Coal",0
"1318",2017,"Other LICs","Fossil-based electricity",2974.62717633826
"1319",2017,"Other LICs","Natural gas",4.12633515487261
"1320",2017,"Other LICs","Petroleum",1841.23546260792
"1321",2017,"Other LMICs","Coal",134.17096635124
"1322",2017,"Other LMICs","Fossil-based electricity",38610.1375334782
"1323",2017,"Other LMICs","Natural gas",15759.9153389359
"1324",2017,"Other LMICs","Petroleum",33677.2903773059
"1325",2017,"Other UMICs","Coal",363.061026054
"1326",2017,"Other UMICs","Fossil-based electricity",8046.68571313383
"1327",2017,"Other UMICs","Natural gas",5849.36312973992
"1328",2017,"Other UMICs","Petroleum",24993.5480834599
"1329",2018,"Other HICs","Coal",313.748248358816
"1330",2018,"Other HICs","Fossil-based electricity",41231.1763731159
"1331",2018,"Other HICs","Natural gas",3864.75027719058
"1332",2018,"Other HICs","Petroleum",3419.92275267314
"1333",2018,"Other LICs","Coal",0
"1334",2018,"Other LICs","Fossil-based electricity",2405.18541821732
"1335",2018,"Other LICs","Natural gas",8.45286154499235
"1336",2018,"Other LICs","Petroleum",3418.56415590869
"1337",2018,"Other LMICs","Coal",173.135317328082
"1338",2018,"Other LMICs","Fossil-based electricity",59548.113315158
"1339",2018,"Other LMICs","Natural gas",21228.0253456552
"1340",2018,"Other LMICs","Petroleum",46294.2669137917
"1341",2018,"Other UMICs","Coal",204.593860933
"1342",2018,"Other UMICs","Fossil-based electricity",24280.2535861737
"1343",2018,"Other UMICs","Natural gas",9214.63210391729
"1344",2018,"Other UMICs","Petroleum",26740.3599577702
"1345",2019,"Other HICs","Coal",213.766430207938
"1346",2019,"Other HICs","Fossil-based electricity",39434.4506738896
"1347",2019,"Other HICs","Natural gas",1682.48237190138
"1348",2019,"Other HICs","Petroleum",3796.54317233316
"1349",2019,"Other LICs","Coal",0
"1350",2019,"Other LICs","Fossil-based electricity",3104.20991345986
"1351",2019,"Other LICs","Natural gas",3.25792152189238
"1352",2019,"Other LICs","Petroleum",2916.37515008248
"1353",2019,"Other LMICs","Coal",164.018706120395
"1354",2019,"Other LMICs","Fossil-based electricity",54106.7590419448
"1355",2019,"Other LMICs","Natural gas",11901.473505933
"1356",2019,"Other LMICs","Petroleum",40393.1511910305
"1357",2019,"Other UMICs","Coal",295.4488412581
"1358",2019,"Other UMICs","Fossil-based electricity",21016.8569430358
"1359",2019,"Other UMICs","Natural gas",8717.91526315572
"1360",2019,"Other UMICs","Petroleum",23450.487565684
"1361",2020,"Other HICs","Coal",164.839029073287
"1362",2020,"Other HICs","Fossil-based electricity",39849.4969177778
"1363",2020,"Other HICs","Natural gas",1735.06540283015
"1364",2020,"Other HICs","Petroleum",2996.58443134834
"1365",2020,"Other LICs","Coal",0
"1366",2020,"Other LICs","Fossil-based electricity",4296.2470688994
"1367",2020,"Other LICs","Natural gas",3.30273541135615
"1368",2020,"Other LICs","Petroleum",1235.88932467143
"1369",2020,"Other LMICs","Coal",187.916572823175
"1370",2020,"Other LMICs","Fossil-based electricity",56603.7504618952
"1371",2020,"Other LMICs","Natural gas",11689.6474701091
"1372",2020,"Other LMICs","Petroleum",17214.7696031864
"1373",2020,"Other UMICs","Coal",147.631817780106
"1374",2020,"Other UMICs","Fossil-based electricity",23880.635481994
"1375",2020,"Other UMICs","Natural gas",7961.50208338929
"1376",2020,"Other UMICs","Petroleum",11219.3014684484
"1377",2021,"Other HICs","Coal",113.085322128222
"1378",2021,"Other HICs","Fossil-based electricity",38625.5043108163
"1379",2021,"Other HICs","Natural gas",22234.7996482519
"1380",2021,"Other HICs","Petroleum",3314.02551940844
"1381",2021,"Other LICs","Coal",0
"1382",2021,"Other LICs","Fossil-based electricity",4163.55606922089
"1383",2021,"Other LICs","Natural gas",31.5185138656379
"1384",2021,"Other LICs","Petroleum",3038.38380886972
"1385",2021,"Other LMICs","Coal",163.193410237857
"1386",2021,"Other LMICs","Fossil-based electricity",55882.2346633231
"1387",2021,"Other LMICs","Natural gas",31382.7807659712
"1388",2021,"Other LMICs","Petroleum",35991.4372461783
"1389",2021,"Other UMICs","Coal",167.607964690939
"1390",2021,"Other UMICs","Fossil-based electricity",22092.9385876371
"1391",2021,"Other UMICs","Natural gas",22848.9192382377
"1392",2021,"Other UMICs","Petroleum",21681.5570574478
"1393",2022,"Other HICs","Coal",106.71940839223
"1394",2022,"Other HICs","Fossil-based electricity",36932.0909410509
"1395",2022,"Other HICs","Natural gas",63808.8643800737
"1396",2022,"Other HICs","Petroleum",5111.61347171789
"1397",2022,"Other LICs","Coal",0
"1398",2022,"Other LICs","Fossil-based electricity",3567.34974275224
"1399",2022,"Other LICs","Natural gas",50.779529471213
"1400",2022,"Other LICs","Petroleum",5695.78912567621
"1401",2022,"Other LMICs","Coal",162.825194144369
"1402",2022,"Other LMICs","Fossil-based electricity",48839.5242341014
"1403",2022,"Other LMICs","Natural gas",55156.0777087394
"1404",2022,"Other LMICs","Petroleum",87197.7136661723
"1405",2022,"Other UMICs","Coal",167.60982442632
"1406",2022,"Other UMICs","Fossil-based electricity",20486.1041515384
"1407",2022,"Other UMICs","Natural gas",38525.2830012622
"1408",2022,"Other UMICs","Petroleum",48813.1021159174
"1409",2023,"Other HICs","Coal",111.910662225268
"1410",2023,"Other HICs","Fossil-based electricity",38564.2440208019
"1411",2023,"Other HICs","Natural gas",21435.5108990399
"1412",2023,"Other HICs","Petroleum",3620.24896364319
"1413",2023,"Other LICs","Coal",0
"1414",2023,"Other LICs","Fossil-based electricity",3544.97546234953
"1415",2023,"Other LICs","Natural gas",33.2754136851791
"1416",2023,"Other LICs","Petroleum",2745.08315960634
"1417",2023,"Other LMICs","Coal",146.767585513998
"1418",2023,"Other LMICs","Fossil-based electricity",49491.9595238151
"1419",2023,"Other LMICs","Natural gas",24164.8796065414
"1420",2023,"Other LMICs","Petroleum",41507.5564562539
"1421",2023,"Other UMICs","Coal",199.324397158076
"1422",2023,"Other UMICs","Fossil-based electricity",21028.6840660008
"1423",2023,"Other UMICs","Natural gas",21489.7600133542
"1424",2023,"Other UMICs","Petroleum",25725.2775393091
"1425",2024,"Other HICs","Coal",111.469858342825
"1426",2024,"Other HICs","Fossil-based electricity",38881.2506570128
"1427",2024,"Other HICs","Natural gas",13013.7521875172
"1428",2024,"Other HICs","Petroleum",3687.97566108361
"1429",2024,"Other LICs","Coal",0
"1430",2024,"Other LICs","Fossil-based electricity",3875.95205233986
"1431",2024,"Other LICs","Natural gas",33.2959467449229
"1432",2024,"Other LICs","Petroleum",2139.40183838636
"1433",2024,"Other LMICs","Coal",146.363248178394
"1434",2024,"Other LMICs","Fossil-based electricity",50400.2977390964
"1435",2024,"Other LMICs","Natural gas",21221.1357216362
"1436",2024,"Other LMICs","Petroleum",34491.2546177918
"1437",2024,"Other UMICs","Coal",198.609136699231
"1438",2024,"Other UMICs","Fossil-based electricity",21276.0107398783
"1439",2024,"Other UMICs","Natural gas",19322.8101925365
"1440",2024,"Other UMICs","Petroleum",19528.8133424627
"1441",2025,"Other HICs","Coal",111.074787692599
"1442",2025,"Other HICs","Fossil-based electricity",38970.0718148138
"1443",2025,"Other HICs","Natural gas",8464.4880570583
"1444",2025,"Other HICs","Petroleum",3765.00890238549
"1445",2025,"Other LICs","Coal",0
"1446",2025,"Other LICs","Fossil-based electricity",4046.75632494015
"1447",2025,"Other LICs","Natural gas",33.1307158212001
"1448",2025,"Other LICs","Petroleum",2097.57257560849
"1449",2025,"Other LMICs","Coal",145.882840506277
"1450",2025,"Other LMICs","Fossil-based electricity",50568.3943920654
"1451",2025,"Other LMICs","Natural gas",19203.4705183489
"1452",2025,"Other LMICs","Petroleum",35145.6515937787
"1453",2025,"Other UMICs","Coal",197.892005637803
"1454",2025,"Other UMICs","Fossil-based electricity",21359.8636772751
"1455",2025,"Other UMICs","Natural gas",18114.5784603085
"1456",2025,"Other UMICs","Petroleum",19576.743015155
"1457",2026,"Other HICs","Coal",110.645049101303
"1458",2026,"Other HICs","Fossil-based electricity",39605.7042805137
"1459",2026,"Other HICs","Natural gas",7149.69045712568
"1460",2026,"Other HICs","Petroleum",3841.09166046752
"1461",2026,"Other LICs","Coal",0
"1462",2026,"Other LICs","Fossil-based electricity",4253.77624382295
"1463",2026,"Other LICs","Natural gas",32.5789553774511
"1464",2026,"Other LICs","Petroleum",2099.84035240939
"1465",2026,"Other LMICs","Coal",145.360046471961
"1466",2026,"Other LMICs","Fossil-based electricity",52089.6361403678
"1467",2026,"Other LMICs","Natural gas",17489.8108090902
"1468",2026,"Other LMICs","Petroleum",36462.7235074341
"1469",2026,"Other UMICs","Coal",197.172107288748
"1470",2026,"Other UMICs","Fossil-based electricity",21752.5241615524
"1471",2026,"Other UMICs","Natural gas",17144.6367359314
"1472",2026,"Other UMICs","Petroleum",19838.3219044893
"1473",2027,"Other HICs","Coal",110.208545960651
"1474",2027,"Other HICs","Fossil-based electricity",40635.361578176
"1475",2027,"Other HICs","Natural gas",6607.95275704012
"1476",2027,"Other HICs","Petroleum",3916.40214053917
"1477",2027,"Other LICs","Coal",0
"1478",2027,"Other LICs","Fossil-based electricity",4601.50887653071
"1479",2027,"Other LICs","Natural gas",33.2307139431183
"1480",2027,"Other LICs","Petroleum",2105.49112359343
"1481",2027,"Other LMICs","Coal",144.855511700659
"1482",2027,"Other LMICs","Fossil-based electricity",55900.5570964909
"1483",2027,"Other LMICs","Natural gas",17032.2814578138
"1484",2027,"Other LMICs","Petroleum",37394.8706130913
"1485",2027,"Other UMICs","Coal",196.456769134389
"1486",2027,"Other UMICs","Fossil-based electricity",22539.2465801376
"1487",2027,"Other UMICs","Natural gas",16751.3669872602
"1488",2027,"Other UMICs","Petroleum",20319.6736384716
"1489",2028,"Other HICs","Coal",109.777155890275
"1490",2028,"Other HICs","Fossil-based electricity",41194.1126586216
"1491",2028,"Other HICs","Natural gas",6101.25251146471
"1492",2028,"Other HICs","Petroleum",3991.39117040991
"1493",2028,"Other LICs","Coal",0
"1494",2028,"Other LICs","Fossil-based electricity",4818.55009121495
"1495",2028,"Other LICs","Natural gas",33.989747290462
"1496",2028,"Other LICs","Petroleum",2120.96840759062
"1497",2028,"Other LMICs","Coal",144.319897089351
"1498",2028,"Other LMICs","Fossil-based electricity",58368.0271476691
"1499",2028,"Other LMICs","Natural gas",16740.4789023266
"1500",2028,"Other LMICs","Petroleum",37989.1864949105
"1501",2028,"Other UMICs","Coal",195.742404207591
"1502",2028,"Other UMICs","Fossil-based electricity",22994.5751071958
"1503",2028,"Other UMICs","Natural gas",16298.3680249429
"1504",2028,"Other UMICs","Petroleum",20854.6371513571
"1505",2029,"Other HICs","Coal",109.357107569263
"1506",2029,"Other HICs","Fossil-based electricity",41627.5326647318
"1507",2029,"Other HICs","Natural gas",5841.20731152925
"1508",2029,"Other HICs","Petroleum",4058.6545020847
"1509",2029,"Other LICs","Coal",0
"1510",2029,"Other LICs","Fossil-based electricity",4995.78157753918
"1511",2029,"Other LICs","Natural gas",34.9682557953715
"1512",2029,"Other LICs","Petroleum",2151.21248856226
"1513",2029,"Other LMICs","Coal",143.690968512685
"1514",2029,"Other LMICs","Fossil-based electricity",60525.6444882248
"1515",2029,"Other LMICs","Natural gas",16671.1739054892
"1516",2029,"Other LMICs","Petroleum",38623.3065819264
"1517",2029,"Other UMICs","Coal",195.028745313135
"1518",2029,"Other UMICs","Fossil-based electricity",23398.0555426552
"1519",2029,"Other UMICs","Natural gas",16072.8627842059
"1520",2029,"Other UMICs","Petroleum",21388.5733266124
"1521",2030,"Other HICs","Coal",108.963394525138
"1522",2030,"Other HICs","Fossil-based electricity",42139.5081778717
"1523",2030,"Other HICs","Natural gas",5595.32004662402
"1524",2030,"Other HICs","Petroleum",4125.72032058913
"1525",2030,"Other LICs","Coal",0
"1526",2030,"Other LICs","Fossil-based electricity",5357.88167769671
"1527",2030,"Other LICs","Natural gas",35.8188707650114
"1528",2030,"Other LICs","Petroleum",2180.70959822727
"1529",2030,"Other LMICs","Coal",143.167979921828
"1530",2030,"Other LMICs","Fossil-based electricity",62722.6890282712
"1531",2030,"Other LMICs","Natural gas",16631.54578292
"1532",2030,"Other LMICs","Petroleum",39302.3003682806
"1533",2030,"Other UMICs","Coal",194.316391209443
"1534",2030,"Other UMICs","Fossil-based electricity",23889.1960906809
"1535",2030,"Other UMICs","Natural gas",15833.3743447495
"1536",2030,"Other UMICs","Petroleum",21960.9710150594
