"","Country","ReGroup","SubScenario","Amount","Share"
"151","Indonesia","Next 40%","Explicit",5854.18259963756,0.44227152337473
"152","Indonesia","Next 40%","Explicit_Implicit_cons",17008.2081193598,0.433623643793618
"153","Indonesia","Next 40%","Explicit_Implicit_prod",38315.755195059,0.446506393172554
"154","Indonesia","Next 40%","Implicit_cons",11154.0255197223,0.429218764749381
"155","Indonesia","Next 40%","Implicit_prod",32461.5725954216,0.447278764376599
"156","Indonesia","Next 40%","Null",NA,NA
"157","Indonesia","Top 10%","Explicit",2579.61547555986,0.194884673765988
"158","Indonesia","Top 10%","Explicit_Implicit_cons",4756.84387984101,0.121275560697435
"159","Indonesia","Top 10%","Explicit_Implicit_prod",19162.4667484767,0.223306675507068
"160","Indonesia","Top 10%","Implicit_cons",2177.22840428116,0.0837820645658777
"161","Indonesia","Top 10%","Implicit_prod",16582.8512729168,0.228490385220501
"162","Indonesia","Top 10%","Null",NA,NA
"163","Ireland","Bottom 50%","Explicit",53.5555435646848,0.395472827621325
"164","Ireland","Bottom 50%","Explicit_Implicit_cons",230.47118678296,0.36543405474773
"165","Ireland","Bottom 50%","Explicit_Implicit_prod",1586.07528765465,0.365848905587132
"166","Ireland","Bottom 50%","Implicit_cons",176.915643218276,0.357220334507452
"167","Ireland","Bottom 50%","Implicit_prod",1532.51974408997,0.364893713663919
"168","Ireland","Bottom 50%","Null",NA,NA
"169","Ireland","Next 40%","Explicit",60.6452995166812,0.447826060300117
"170","Ireland","Next 40%","Explicit_Implicit_cons",302.956446718217,0.480366349831233
"171","Ireland","Next 40%","Explicit_Implicit_prod",2011.95918934562,0.464084569778847
"172","Ireland","Next 40%","Implicit_cons",242.311147201537,0.489264077973157
"173","Ireland","Next 40%","Implicit_prod",1951.31388982893,0.464608808160235
"174","Ireland","Next 40%","Null",NA,NA
"175","Ireland","Top 10%","Explicit",21.2207075895326,0.156701112078558
"176","Ireland","Top 10%","Explicit_Implicit_cons",97.2502789393064,0.154199595421036
"177","Ireland","Top 10%","Explicit_Implicit_prod",737.294297891755,0.170066524634021
"178","Ireland","Top 10%","Implicit_cons",76.0295713497742,0.153515587519391
"179","Ireland","Top 10%","Implicit_prod",716.073590302221,0.170497478175847
"180","Ireland","Top 10%","Null",NA,NA
"181","Italy","Bottom 50%","Explicit",847.827443327192,0.309673140719611
"182","Italy","Bottom 50%","Explicit_Implicit_cons",3992.00540202223,0.296816686160431
"183","Italy","Bottom 50%","Explicit_Implicit_prod",12368.425876953,0.266791257626336
"184","Italy","Bottom 50%","Implicit_cons",3144.17795869504,0.293530656362382
"185","Italy","Bottom 50%","Implicit_prod",11520.5984336258,0.26409990265487
"186","Italy","Bottom 50%","Null",NA,NA
"187","Italy","Next 40%","Explicit",1305.66009314265,0.476898766297316
"188","Italy","Next 40%","Explicit_Implicit_cons",6544.381101393,0.486592906538258
"189","Italy","Next 40%","Explicit_Implicit_prod",21546.4044698297,0.464763455189797
"190","Italy","Next 40%","Implicit_cons",5238.72100825036,0.489070668471113
"191","Italy","Next 40%","Implicit_prod",20240.744376687,0.464001818164471
"192","Italy","Next 40%","Null",NA,NA
